Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
TargetScan_microRNA_2017,mmu-miR-3073-3p,5/1761,0.0074548447080068,0.7941220494982242,0,0,5.190489749430524,25.427644357678822,CD200R1;DUSP1;CREBRF;INHBE;RND1
TargetScan_microRNA_2017,hsa-miR-1204,3/826,0.0220237786206988,0.7941220494982242,0,0,5.820777642770352,22.20994871528485,TSPYL2;DUSP1;RND1
TargetScan_microRNA_2017,hsa-miR-4776-5p,4/1532,0.023629312280131,0.7941220494982242,0,0,4.392432175154688,16.450832557421588,CCL4;CREBRF;INHBE;RND1
TargetScan_microRNA_2017,mmu-miR-503,4/1691,0.0326380407071746,0.7941220494982242,0,0,3.944172010562052,13.4980482803484,TSPYL2;CD200R1;SIRT4;CREBRF
TargetScan_microRNA_2017,hsa-miR-3171,4/1754,0.036715312198377,0.7941220494982242,0,0,3.789090909090909,12.52128350176346,DUSP1;CREBRF;INHBE;BIRC3
TargetScan_microRNA_2017,mmu-miR-669j,4/1754,0.036715312198377,0.7941220494982242,0,0,3.789090909090909,12.52128350176346,CD200R1;PLA2G4C;CREBRF;BIRC3
TargetScan_microRNA_2017,mmu-miR-669i,4/1754,0.036715312198377,0.7941220494982242,0,0,3.789090909090909,12.52128350176346,CD200R1;PLA2G4C;CREBRF;BIRC3
TargetScan_microRNA_2017,hsa-miR-503,4/1875,0.0453764314414026,0.7941220494982242,0,0,3.520528642923084,10.888158755694835,TSPYL2;CD200R1;SIRT4;CREBRF
TargetScan_microRNA_2017,hsa-miR-509-3p,3/1388,0.0811172474682276,0.7941220494982242,0,0,3.357400722021661,8.43331947410566,PLA2G4C;CREBRF;LPXN
TargetScan_microRNA_2017,hsa-miR-4633-5p,3/1551,0.1051408532690377,0.7941220494982242,0,0,2.9775516795865635,6.706799286846998,CREBRF;CXCL1;TSPAN1
TargetScan_microRNA_2017,hsa-miR-323b-5p,3/1555,0.1057649028998909,0.7941220494982242,0,0,2.969233247422681,6.670491001610073,CREBRF;INHBE;RND1
TargetScan_microRNA_2017,mmu-miR-202-3p,3/1664,0.1233665767354427,0.7941220494982242,0,0,2.7579771222155327,5.771329293911208,CD200R1;DUSP1;PLA2G4C
TargetScan_microRNA_2017,mmu-miR-532-5p,3/1679,0.1258759278386817,0.7941220494982242,0,0,2.7310560859188544,5.660000554524118,CREBRF;LPXN;TSPAN1
TargetScan_microRNA_2017,mmu-miR-3080-3p,2/861,0.1343798144088394,0.7941220494982242,0,0,3.425449986567565,6.875169466411144,CREBRF;INHBE
TargetScan_microRNA_2017,hsa-miR-371b-3p,3/1813,0.1491618661082709,0.7941220494982242,0,0,2.5103591160220997,4.776518562940047,PLA2G4C;INHBE;RND1
TargetScan_microRNA_2017,hsa-miR-610,3/1817,0.149879886394405,0.7941220494982242,0,0,2.5042723263506064,4.752911195753852,PLA2G4C;CREBRF;LPXN
TargetScan_microRNA_2017,hsa-miR-2964a-5p,3/1825,0.1513197262086555,0.7941220494982242,0,0,2.492178924259056,4.706131712587551,LPXN;INHBE;RND1
TargetScan_microRNA_2017,mmu-miR-669e,3/1872,0.1598790345420444,0.7941220494982242,0,0,2.4232209737827715,4.442582569728828,CD200R1;DUSP1;BIRC3
TargetScan_microRNA_2017,hsa-miR-371-3p,2/962,0.1607311400533309,0.7941220494982242,0,0,3.0488782051282053,5.5734171887538295,INHBE;RND1
TargetScan_microRNA_2017,mmu-miR-10b,3/1900,0.1650572815871188,0.7941220494982242,0,0,2.3837638376383765,4.294261649111864,PLA2G4C;LPXN;INHBE
TargetScan_microRNA_2017,mmu-miR-10a,3/1900,0.1650572815871188,0.7941220494982242,0,0,2.3837638376383765,4.294261649111864,PLA2G4C;LPXN;INHBE
TargetScan_microRNA_2017,mmu-miR-1191,3/1908,0.1665473023315636,0.7941220494982242,0,0,2.372703412073491,4.2530137120405245,CREBRF;INHBE;BIRC3
TargetScan_microRNA_2017,hsa-miR-519e,3/1936,0.1717983220539246,0.7941220494982242,0,0,2.3347128815312983,4.112442734603493,TSPAN1;INHBE;RND1
TargetScan_microRNA_2017,hsa-miR-515-3p,3/1936,0.1717983220539246,0.7941220494982242,0,0,2.3347128815312983,4.112442734603493,TSPAN1;INHBE;RND1
TargetScan_microRNA_2017,mmu-miR-448-5p,3/1949,0.1742549469021533,0.7941220494982242,0,0,2.3174460431654675,4.04912478402883,CREBRF;LPXN;INHBE
TargetScan_microRNA_2017,hsa-miR-4764-3p,3/1960,0.1763426801464507,0.7941220494982242,0,0,2.3030148185998978,3.99648179409451,CREBRF;LPXN;BIRC3
TargetScan_microRNA_2017,mmu-let-7c,3/1963,0.1769134863069436,0.7941220494982242,0,0,2.299107142857143,3.98227070790364,CD200R1;DUSP1;PLA2G4C
TargetScan_microRNA_2017,mmu-let-7b,3/1963,0.1769134863069436,0.7941220494982242,0,0,2.299107142857143,3.98227070790364,CD200R1;DUSP1;PLA2G4C
TargetScan_microRNA_2017,mmu-miR-1961,3/1963,0.1769134863069436,0.7941220494982242,0,0,2.299107142857143,3.98227070790364,CD200R1;DUSP1;PLA2G4C
TargetScan_microRNA_2017,mmu-let-7f,3/1963,0.1769134863069436,0.7941220494982242,0,0,2.299107142857143,3.98227070790364,CD200R1;DUSP1;PLA2G4C
TargetScan_microRNA_2017,mmu-let-7d,3/1963,0.1769134863069436,0.7941220494982242,0,0,2.299107142857143,3.98227070790364,CD200R1;DUSP1;PLA2G4C
TargetScan_microRNA_2017,mmu-let-7i,3/1963,0.1769134863069436,0.7941220494982242,0,0,2.299107142857143,3.98227070790364,CD200R1;DUSP1;PLA2G4C
TargetScan_microRNA_2017,mmu-let-7e,3/1963,0.1769134863069436,0.7941220494982242,0,0,2.299107142857143,3.98227070790364,CD200R1;DUSP1;PLA2G4C
TargetScan_microRNA_2017,mmu-let-7a,3/1963,0.1769134863069436,0.7941220494982242,0,0,2.299107142857143,3.98227070790364,CD200R1;DUSP1;PLA2G4C
TargetScan_microRNA_2017,mmu-let-7g,3/1963,0.1769134863069436,0.7941220494982242,0,0,2.299107142857143,3.98227070790364,CD200R1;DUSP1;PLA2G4C
TargetScan_microRNA_2017,mmu-miR-98,3/1963,0.1769134863069436,0.7941220494982242,0,0,2.299107142857143,3.98227070790364,CD200R1;DUSP1;PLA2G4C
TargetScan_microRNA_2017,mmu-miR-582-3p,3/1966,0.1774848987282025,0.7941220494982242,0,0,2.2952114111054507,3.96812158143812,TSPYL2;DUSP1;CREBRF
TargetScan_microRNA_2017,mmu-miR-376c,3/1975,0.1792027513870772,0.7941220494982242,0,0,2.2835953346855984,3.926042562573844,CD200R1;CREBRF;RND1
TargetScan_microRNA_2017,mmu-miR-100,1/262,0.1795215682664382,0.7941220494982242,0,0,5.39792008757526,9.270711406086017,CXCL1
TargetScan_microRNA_2017,mmu-miR-99a,1/262,0.1795215682664382,0.7941220494982242,0,0,5.39792008757526,9.270711406086017,CXCL1
TargetScan_microRNA_2017,mmu-miR-99b,1/262,0.1795215682664382,0.7941220494982242,0,0,5.39792008757526,9.270711406086017,CXCL1
TargetScan_microRNA_2017,mmu-miR-137,3/1996,0.1832318793754545,0.7941220494982242,0,0,2.256899147014551,3.829964234594196,CD200R1;DUSP1;CREBRF
TargetScan_microRNA_2017,mmu-miR-344,2/1050,0.1844921555147495,0.7941220494982242,0,0,2.7799471520845564,4.698523047538862,CD200R1;LPXN
TargetScan_microRNA_2017,mmu-miR-344c,2/1050,0.1844921555147495,0.7941220494982242,0,0,2.7799471520845564,4.698523047538862,CD200R1;LPXN
TargetScan_microRNA_2017,mmu-miR-718,1/279,0.1900615601153532,0.7941220494982242,0,0,5.063463514902364,8.407411574262907,INHBE
TargetScan_microRNA_2017,mmu-miR-467c,2/1086,0.1943848684453717,0.7941220494982242,0,0,2.6825149020720978,4.3937320052959805,CREBRF;TSPAN1
TargetScan_microRNA_2017,mmu-miR-467d,2/1086,0.1943848684453717,0.7941220494982242,0,0,2.6825149020720978,4.3937320052959805,CREBRF;TSPAN1
TargetScan_microRNA_2017,hsa-miR-3610,1/287,0.1949777050122373,0.7941220494982242,0,0,4.91983016983017,8.043283046049554,CREBRF
TargetScan_microRNA_2017,mmu-miR-5128,2/1108,0.2004722605917103,0.7941220494982242,0,0,2.626095423563778,4.220343839183374,CD200R1;CREBRF
TargetScan_microRNA_2017,hsa-miR-658,2/1166,0.2166528263201979,0.7941220494982242,0,0,2.4875759978852763,3.80464571039718,TSPYL2;CCL4
TargetScan_microRNA_2017,mmu-miR-1949,2/1170,0.2177750275829011,0.7941220494982242,0,0,2.478530031612223,3.778005314765431,CREBRF;CXCL1
TargetScan_microRNA_2017,hsa-miR-4479,1/337,0.225078151614701,0.7941220494982242,0,0,4.177083333333333,6.229316106533861,TSPYL2
TargetScan_microRNA_2017,mmu-miR-671-3p,1/344,0.2292073823993782,0.7941220494982242,0,0,4.090379008746356,6.025652197055884,BIRC3
TargetScan_microRNA_2017,hsa-miR-2277-5p,1/379,0.2495472784513032,0.7941220494982242,0,0,3.705026455026455,5.14297274596889,TSPYL2
TargetScan_microRNA_2017,mmu-miR-293,1/382,0.2512671822997858,0.7941220494982242,0,0,3.675290588676416,5.076452619713442,DUSP1
TargetScan_microRNA_2017,mmu-miR-1249,1/392,0.2569736619495584,0.7941220494982242,0,0,3.57946656923639,4.8637136056998855,RND1
TargetScan_microRNA_2017,mmu-miR-720,1/406,0.2648945634366794,0.7941220494982242,0,0,3.45326278659612,4.587395112757367,TSPYL2
TargetScan_microRNA_2017,mmu-miR-3472,2/1350,0.2688467214656894,0.7941220494982242,0,0,2.1270257931979,2.794090584772417,CD200R1;PLA2G4C
TargetScan_microRNA_2017,mmu-miR-675-5p,1/418,0.271621108725365,0.7941220494982242,0,0,3.3518328194587186,4.36860180754066,CREBRF
TargetScan_microRNA_2017,hsa-miR-1296,2/1377,0.2765676320154107,0.7941220494982242,0,0,2.0822377622377624,2.6762999615777545,LPXN;INHBE
TargetScan_microRNA_2017,hsa-miR-4535,2/1378,0.2768537242712803,0.7941220494982242,0,0,2.080612701252236,2.672060117048652,CREBRF;RND1
TargetScan_microRNA_2017,hsa-miR-563,2/1387,0.2794288908027574,0.7941220494982242,0,0,2.0660927520133296,2.6342836191601875,CD200R1;CXCL1
TargetScan_microRNA_2017,mmu-miR-5103,1/438,0.2827045038458225,0.7941220494982242,0,0,3.1951618175874468,4.036617532522062,RND1
TargetScan_microRNA_2017,hsa-miR-1263,2/1400,0.2831494689125902,0.7941220494982242,0,0,2.0454495433036204,2.580908065333047,CD200R1;CREBRF
TargetScan_microRNA_2017,mmu-miR-669g,2/1411,0.2862982452635451,0.7941220494982242,0,0,2.0282797401321178,2.5368124622179966,DUSP1;CREBRF
TargetScan_microRNA_2017,hsa-miR-4664-3p,1/447,0.2876405000544546,0.7941220494982242,0,0,3.1292440743113388,3.899175309774536,CREBRF
TargetScan_microRNA_2017,mmu-miR-380-3p,2/1445,0.2960319867285602,0.7941220494982242,0,0,1.9768644384029,2.4064128983286426,CD200R1;CREBRF
TargetScan_microRNA_2017,hsa-miR-3960,1/471,0.3006486108642589,0.7941220494982242,0,0,2.96580547112462,3.5643438730288457,TSPYL2
TargetScan_microRNA_2017,mmu-miR-3968,2/1464,0.3014705728086311,0.7941220494982242,0,0,1.9491739450699777,2.337221088579639,TSPYL2;CREBRF
TargetScan_microRNA_2017,mmu-miR-669o-5p,2/1474,0.3043322909878226,0.7941220494982242,0,0,1.9348871237458196,2.301809660307461,PLA2G4C;CREBRF
TargetScan_microRNA_2017,mmu-miR-3093-5p,2/1481,0.3063351054169755,0.7941220494982242,0,0,1.92500130025485,2.277422184742781,INHBE;RND1
TargetScan_microRNA_2017,mmu-miR-365,2/1482,0.3066211922245344,0.7941220494982242,0,0,1.9235966735966736,2.2739647936874774,CREBRF;TSPAN1
TargetScan_microRNA_2017,hsa-miR-516a-5p,1/486,0.308665735793194,0.7941220494982242,0,0,2.871870397643593,3.375873166649391,DUSP1
TargetScan_microRNA_2017,mmu-miR-598,1/489,0.3102588320002177,0.7941220494982242,0,0,2.8537763466042154,3.339912546780637,DUSP1
TargetScan_microRNA_2017,mmu-miR-590-5p,2/1496,0.3106255247782271,0.7941220494982242,0,0,1.9041293378642776,2.226245552499498,CREBRF;INHBE
TargetScan_microRNA_2017,mmu-miR-21,2/1496,0.3106255247782271,0.7941220494982242,0,0,1.9041293378642776,2.226245552499498,CREBRF;INHBE
TargetScan_microRNA_2017,mmu-miR-151-3p,2/1505,0.3131987526814872,0.7941220494982242,0,0,1.8918061313270893,2.196230461131765,CREBRF;CXCL1
TargetScan_microRNA_2017,hsa-miR-4473,2/1515,0.3160568459239359,0.7941220494982242,0,0,1.8782856271289847,2.163471724518049,INHBE;BIRC3
TargetScan_microRNA_2017,hsa-miR-1282,1/506,0.3192218478660709,0.7941220494982242,0,0,2.7553041018387554,3.1461962569496253,CD200R1
TargetScan_microRNA_2017,hsa-miR-548al,1/508,0.3202691434550191,0.7941220494982242,0,0,2.744153282614821,3.1244752645555227,CREBRF
TargetScan_microRNA_2017,hsa-miR-1537,1/510,0.3213149350863726,0.7941220494982242,0,0,2.73309009261858,3.1029688243938898,CREBRF
TargetScan_microRNA_2017,hsa-miR-4637,2/1553,0.3269052002854954,0.7941220494982242,0,0,1.8284977433913605,2.0444160045582747,CREBRF;CXCL1
TargetScan_microRNA_2017,mmu-miR-678,1/534,0.3337478593939988,0.7941220494982242,0,0,2.6068078263200216,2.860631356881158,INHBE
TargetScan_microRNA_2017,hsa-miR-142-3p,2/1584,0.3357369537145063,0.7941220494982242,0,0,1.789652825051055,1.9532759534242805,CREBRF;BIRC3
TargetScan_microRNA_2017,hsa-miR-639,1/538,0.3357992288651346,0.7941220494982242,0,0,2.586858206969939,2.822887885670972,CREBRF
TargetScan_microRNA_2017,mmu-miR-483,1/538,0.3357992288651346,0.7941220494982242,0,0,2.586858206969939,2.822887885670972,CREBRF
TargetScan_microRNA_2017,mmu-miR-3076-3p,2/1588,0.3368751260671955,0.7941220494982242,0,0,1.7847511882820837,1.941885971283091,CD200R1;CREBRF
TargetScan_microRNA_2017,hsa-miR-4727-3p,2/1588,0.3368751260671955,0.7941220494982242,0,0,1.7847511882820837,1.941885971283091,TSPYL2;INHBE
TargetScan_microRNA_2017,hsa-miR-4800-5p,2/1590,0.3374440823518843,0.7941220494982242,0,0,1.7823096299166827,1.9362218055641935,CCL4;INHBE
TargetScan_microRNA_2017,mmu-miR-3104-5p,2/1605,0.3417083852616314,0.7941220494982242,0,0,1.7641921397379912,1.8943852508824843,TSPYL2;RND1
TargetScan_microRNA_2017,hsa-miR-4782-3p,2/1606,0.3419924863819275,0.7941220494982242,0,0,1.762996355265682,1.89163604963321,PLA2G4C;LPXN
TargetScan_microRNA_2017,hsa-miR-219-5p,2/1606,0.3419924863819275,0.7941220494982242,0,0,1.762996355265682,1.89163604963321,PLA2G4C;LPXN
TargetScan_microRNA_2017,hsa-miR-423-3p,1/551,0.342425540065632,0.7941220494982242,0,0,2.524025974025974,2.705001276957121,INHBE
TargetScan_microRNA_2017,mmu-miR-3072,2/1616,0.3448321626546697,0.7941220494982242,0,0,1.7511200076255835,1.864413033698588,TSPAN1;RND1
TargetScan_microRNA_2017,mmu-miR-340-3p,1/556,0.3449576522001256,0.7941220494982242,0,0,2.5006435006435006,2.6615189411943905,RND1
TargetScan_microRNA_2017,hsa-miR-4804-5p,1/560,0.3469767865162071,0.7941220494982242,0,0,2.482238691541017,2.627443198496844,PLA2G4C
TargetScan_microRNA_2017,mmu-miR-719,1/562,0.3479841738975122,0.7941220494982242,0,0,2.473134708428826,2.6106367383611158,INHBE
TargetScan_microRNA_2017,hsa-miR-4278,2/1632,0.3493703783537035,0.7941220494982242,0,0,1.732420953279849,1.8218531371670803,TSPAN1;RND1
TargetScan_microRNA_2017,hsa-miR-187,1/571,0.3524994939209967,0.7941220494982242,0,0,2.432957393483709,2.5368594967739173,INHBE
TargetScan_microRNA_2017,mmu-miR-155,2/1646,0.3533356752256263,0.7941220494982242,0,0,1.7163578513943478,1.7855901533659764,PLA2G4C;CREBRF
TargetScan_microRNA_2017,hsa-miR-151-3p,2/1653,0.3553162456035387,0.7941220494982242,0,0,1.7084284582770348,1.7677913131069602,CREBRF;TSPAN1
TargetScan_microRNA_2017,hsa-miR-28-3p,2/1654,0.3555990678585283,0.7941220494982242,0,0,1.7073011734028682,1.765266432769477,CD200R1;CREBRF
TargetScan_microRNA_2017,hsa-miR-4454,1/578,0.3559912140203112,0.7941220494982242,0,0,2.4025748947759347,2.4814976256488177,CREBRF
TargetScan_microRNA_2017,hsa-miR-508-3p,2/1660,0.3572953792728676,0.7941220494982242,0,0,1.700566020228264,1.7502097025930583,PLA2G4C;LPXN
TargetScan_microRNA_2017,hsa-miR-3619-3p,2/1662,0.3578605768210387,0.7941220494982242,0,0,1.6983317886932343,1.745225818062783,CCL4;INHBE
TargetScan_microRNA_2017,mmu-miR-1898,2/1669,0.3598378074091562,0.7941220494982242,0,0,1.6905541968529372,1.727918629654699,DUSP1;CREBRF
TargetScan_microRNA_2017,hsa-miR-4732-5p,2/1679,0.362659771121014,0.7941220494982242,0,0,1.679555983670474,1.703557097107386,LPXN;TSPAN1
TargetScan_microRNA_2017,mmu-miR-3104-3p,1/611,0.3722167482503664,0.7941220494982242,0,0,2.268735362997658,2.242143374693592,INHBE
TargetScan_microRNA_2017,mmu-miR-653,2/1720,0.374195050988763,0.7941220494982242,0,0,1.6358019163607056,1.607957444683449,TSPYL2;CREBRF
TargetScan_microRNA_2017,mmu-miR-1941-3p,2/1738,0.3792403910217746,0.7941220494982242,0,0,1.617245657568238,1.56805712744227,CCL4;CREBRF
TargetScan_microRNA_2017,mmu-miR-467a,2/1739,0.3795203297755811,0.7941220494982242,0,0,1.6162260307338028,1.565875924939233,CREBRF;TSPAN1
TargetScan_microRNA_2017,mmu-miR-290-3p,2/1739,0.3795203297755811,0.7941220494982242,0,0,1.6162260307338028,1.565875924939233,CREBRF;TSPAN1
TargetScan_microRNA_2017,mmu-miR-292-3p,2/1739,0.3795203297755811,0.7941220494982242,0,0,1.6162260307338028,1.565875924939233,CREBRF;TSPAN1
TargetScan_microRNA_2017,hsa-miR-215,2/1740,0.3798002302097669,0.7941220494982242,0,0,1.6152075772328938,1.5636984048378346,CD200R1;INHBE
TargetScan_microRNA_2017,hsa-miR-192,2/1740,0.3798002302097669,0.7941220494982242,0,0,1.6152075772328938,1.5636984048378346,CD200R1;INHBE
TargetScan_microRNA_2017,hsa-miR-4783-3p,1/628,0.3804256701061963,0.7941220494982242,0,0,2.2052859421280475,2.131330506412886,BIRC3
TargetScan_microRNA_2017,hsa-miR-3545-5p,2/1750,0.3825971046940572,0.7941220494982242,0,0,1.6050871325470868,1.5421240416531865,CREBRF;TSPAN1
TargetScan_microRNA_2017,mmu-miR-92a,2/1753,0.3834354030196168,0.7941220494982242,0,0,1.6020735403945,1.5357222436627789,CD200R1;DUSP1
TargetScan_microRNA_2017,mmu-miR-32,2/1753,0.3834354030196168,0.7941220494982242,0,0,1.6020735403945,1.5357222436627789,CD200R1;DUSP1
TargetScan_microRNA_2017,mmu-miR-363-3p,2/1753,0.3834354030196168,0.7941220494982242,0,0,1.6020735403945,1.5357222436627789,CD200R1;DUSP1
TargetScan_microRNA_2017,mmu-miR-25,2/1753,0.3834354030196168,0.7941220494982242,0,0,1.6020735403945,1.5357222436627789,CD200R1;DUSP1
TargetScan_microRNA_2017,mmu-miR-367,2/1753,0.3834354030196168,0.7941220494982242,0,0,1.6020735403945,1.5357222436627789,CD200R1;DUSP1
TargetScan_microRNA_2017,mmu-miR-92b,2/1753,0.3834354030196168,0.7941220494982242,0,0,1.6020735403945,1.5357222436627789,CD200R1;DUSP1
TargetScan_microRNA_2017,mmu-miR-296-5p,2/1760,0.3853900386907605,0.7941220494982242,0,0,1.5950818237507658,1.5209095140650704,PLA2G4C;RND1
TargetScan_microRNA_2017,mmu-miR-667,2/1770,0.3881789363152001,0.7941220494982242,0,0,1.5851896971806474,1.5000473666430911,CREBRF;CXCL1
TargetScan_microRNA_2017,mmu-miR-467b,2/1779,0.3906854148688876,0.7941220494982242,0,0,1.5763819748062855,1.48156671083446,CREBRF;TSPAN1
TargetScan_microRNA_2017,hsa-miR-3132,2/1797,0.3956880631711117,0.7941220494982242,0,0,1.5590314977501607,1.445423465337207,TSPYL2;INHBE
TargetScan_microRNA_2017,mmu-miR-3086-3p,2/1822,0.4026125383657408,0.7941220494982242,0,0,1.5355029585798816,1.3969708379368355,CD200R1;CREBRF
TargetScan_microRNA_2017,hsa-miR-660,2/1824,0.4031652725353067,0.7941220494982242,0,0,1.5336485687748036,1.3931796958067737,CREBRF;INHBE
TargetScan_microRNA_2017,hsa-miR-4445,2/1826,0.4037178220389258,0.7941220494982242,0,0,1.531798245614035,1.3894009102902651,PLA2G4C;LPXN
TargetScan_microRNA_2017,mmu-miR-216b,2/1841,0.4078559873819651,0.7941220494982242,0,0,1.5180491069561215,1.3614488901257622,CREBRF;CXCL1
TargetScan_microRNA_2017,mmu-miR-1895,1/687,0.4081448140572504,0.7941220494982242,0,0,2.009475218658892,1.8007575205888822,CREBRF
TargetScan_microRNA_2017,mmu-miR-669h-5p,2/1860,0.4130822480766584,0.7941220494982242,0,0,1.500952223234247,1.3270047056550498,CREBRF;RND1
TargetScan_microRNA_2017,mmu-miR-5099,1/702,0.4150051351975897,0.7941220494982242,0,0,1.9649480334216425,1.7281018134909052,CREBRF
TargetScan_microRNA_2017,mmu-miR-1251,2/1868,0.4152774990411695,0.7941220494982242,0,0,1.4938576964300436,1.312814557318531,PLA2G4C;CREBRF
TargetScan_microRNA_2017,mmu-miR-301a,2/1868,0.4152774990411695,0.7941220494982242,0,0,1.4938576964300436,1.312814557318531,TSPYL2;CREBRF
TargetScan_microRNA_2017,mmu-miR-721,2/1868,0.4152774990411695,0.7941220494982242,0,0,1.4938576964300436,1.312814557318531,TSPYL2;CREBRF
TargetScan_microRNA_2017,mmu-miR-301b,2/1868,0.4152774990411695,0.7941220494982242,0,0,1.4938576964300436,1.312814557318531,TSPYL2;CREBRF
