Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
miRTarBase_2017,hsa-miR-1-3p,2/920,0.1496393836980588,0.2444421069476768,0,0,3.195408077761019,6.069763881619387,CXCL1;TSPAN1
miRTarBase_2017,hsa-miR-7111-3p,1/218,0.1516441027639583,0.2444421069476768,0,0,6.506912442396313,12.273461442607385,LPXN
miRTarBase_2017,mmu-miR-10b-5p,1/218,0.1516441027639583,0.2444421069476768,0,0,6.506912442396313,12.273461442607385,RND1
miRTarBase_2017,mmu-miR-298-5p,1/219,0.1522873805112544,0.2444421069476768,0,0,6.476736566186108,12.189126778529142,RND1
miRTarBase_2017,mmu-miR-10a-5p,1/219,0.1522873805112544,0.2444421069476768,0,0,6.476736566186108,12.189126778529142,RND1
miRTarBase_2017,hsa-miR-3714,1/223,0.1548559416882842,0.2444421069476768,0,0,6.358751608751609,11.860725042866768,CREBRF
miRTarBase_2017,hsa-miR-31-5p,1/224,0.1554969460260422,0.2444421069476768,0,0,6.32991672005125,11.780792760610051,TSPAN1
miRTarBase_2017,hsa-miR-651-3p,1/225,0.156137496570655,0.2444421069476768,0,0,6.301339285714286,11.7017021894609,TSPAN1
miRTarBase_2017,hsa-miR-142-5p,1/225,0.156137496570655,0.2444421069476768,0,0,6.301339285714286,11.7017021894609,CREBRF
miRTarBase_2017,hsa-miR-6881-3p,1/225,0.156137496570655,0.2444421069476768,0,0,6.301339285714286,11.7017021894609,LPXN
miRTarBase_2017,hsa-miR-588,1/225,0.156137496570655,0.2444421069476768,0,0,6.301339285714286,11.7017021894609,CREBRF
miRTarBase_2017,hsa-miR-5690,1/227,0.1574172375148395,0.2444421069476768,0,0,6.244943109987358,11.545997009689158,LPXN
miRTarBase_2017,hsa-miR-302f,1/227,0.1574172375148395,0.2444421069476768,0,0,6.244943109987358,11.545997009689158,LPXN
miRTarBase_2017,hsa-miR-4659b-3p,1/230,0.1593334530173314,0.2444421069476768,0,0,6.1621958827199,11.31845077841186,DUSP1
miRTarBase_2017,hsa-miR-4659a-3p,1/230,0.1593334530173314,0.2444421069476768,0,0,6.1621958827199,11.31845077841186,DUSP1
miRTarBase_2017,hsa-miR-26b-5p,3/1872,0.1598790345420444,0.2444421069476768,0,0,2.4232209737827715,4.442582569728828,DUSP1;SIRT4;CREBRF
miRTarBase_2017,hsa-miR-607,1/231,0.159971287115605,0.2444421069476768,0,0,6.135093167701863,11.244159092679784,TSPAN1
miRTarBase_2017,hsa-miR-421,1/235,0.1625181095242184,0.2471787061135787,0,0,6.028998778998779,10.954484832022487,CREBRF
miRTarBase_2017,hsa-miR-3148,1/244,0.1682221338021432,0.2523006338721599,0,0,5.803057025279248,10.343774753718192,CREBRF
miRTarBase_2017,hsa-miR-4701-5p,1/245,0.168853671082238,0.2523006338721599,0,0,5.778981264637002,10.279205682492776,CREBRF
miRTarBase_2017,hsa-miR-526b-5p,1/247,0.1701154032410864,0.2523006338721599,0,0,5.731416957026713,10.151934081009124,CREBRF
miRTarBase_2017,mmu-miR-709,1/248,0.1707455987264133,0.2523006338721599,0,0,5.707923655292077,10.089214873876823,RND1
miRTarBase_2017,hsa-miR-153-5p,1/248,0.1707455987264133,0.2523006338721599,0,0,5.707923655292077,10.089214873876823,TSPAN1
miRTarBase_2017,hsa-miR-503-5p,1/251,0.1726335063500355,0.2523006338721599,0,0,5.638571428571429,9.904626564606794,CREBRF
miRTarBase_2017,hsa-miR-5186,1/251,0.1726335063500355,0.2523006338721599,0,0,5.638571428571429,9.904626564606794,CREBRF
miRTarBase_2017,hsa-miR-646,1/251,0.1726335063500355,0.2523006338721599,0,0,5.638571428571429,9.904626564606794,CREBRF
miRTarBase_2017,hsa-miR-3662,1/253,0.1738898819425557,0.2523006338721599,0,0,5.593253968253968,9.784463981809305,TSPAN1
miRTarBase_2017,hsa-miR-4789-5p,1/253,0.1738898819425557,0.2523006338721599,0,0,5.593253968253968,9.784463981809305,TSPAN1
miRTarBase_2017,mmu-miR-706,1/254,0.1745174017822425,0.2523006338721599,0,0,5.570863918690006,9.725228829258045,RND1
miRTarBase_2017,hsa-miR-132-3p,1/255,0.1751444767247103,0.2523006338721599,0,0,5.5486501687289085,9.666547956768492,PLA2G4C
miRTarBase_2017,hsa-miR-873-5p,1/265,0.181390820197146,0.2601526237038015,0,0,5.335768398268399,9.108697424710169,CREBRF
miRTarBase_2017,hsa-miR-1249-5p,1/273,0.1863560784546836,0.264949728933398,0,0,5.176733193277311,8.697408912815549,CD200R1
miRTarBase_2017,mmu-miR-1199-5p,1/273,0.1863560784546836,0.264949728933398,0,0,5.176733193277311,8.697408912815549,RND1
miRTarBase_2017,hsa-miR-6797-5p,1/276,0.1882107925781821,0.2664282648184656,0,0,5.119480519480519,8.550519028038318,CD200R1
miRTarBase_2017,hsa-miR-4763-3p,1/283,0.1925231244917128,0.2707550030725157,0,0,4.990628166160081,8.222254564394706,CREBRF
miRTarBase_2017,hsa-miR-223-5p,1/284,0.1931374236596968,0.2707550030725157,0,0,4.972741039878849,8.176943157715913,CREBRF
miRTarBase_2017,hsa-miR-5193,1/285,0.1937512866023507,0.2707550030725157,0,0,4.954979879275654,8.132013730821642,TSPAN1
miRTarBase_2017,hsa-miR-1207-5p,1/288,0.1955902611028739,0.2721617675771905,0,0,4.902439024390244,7.999473068517083,CREBRF
miRTarBase_2017,hsa-miR-4789-3p,1/292,0.198036137688475,0.2743975297632685,0,0,4.83406971035837,7.827836884473085,TSPAN1
miRTarBase_2017,hsa-miR-4755-3p,1/295,0.1998659881075622,0.2757644646041048,0,0,4.784013605442177,7.702779518225201,CREBRF
miRTarBase_2017,hsa-miR-107,1/300,0.202907081629096,0.2787840995492202,0,0,4.702818920210224,7.501029712097497,CREBRF
miRTarBase_2017,mmu-miR-19b-3p,1/310,0.2089569326358909,0.2851572270035346,0,0,4.548312528895053,7.12096140997213,TSPYL2
miRTarBase_2017,hsa-miR-4500,1/312,0.2101617483420545,0.2851572270035346,0,0,4.518603582912265,7.04846948168337,DUSP1
miRTarBase_2017,hsa-miR-4458,1/312,0.2101617483420545,0.2851572270035346,0,0,4.518603582912265,7.04846948168337,DUSP1
miRTarBase_2017,mmu-miR-129-5p,1/326,0.2185476249080729,0.2953102204336357,0,0,4.320879120879121,6.570982649239706,CREBRF
miRTarBase_2017,mmu-let-7b-5p,1/333,0.2227093309276748,0.2976159724600302,0,0,4.228270223752151,6.350387491661809,DUSP1
miRTarBase_2017,mmu-miR-1195,1/333,0.2227093309276748,0.2976159724600302,0,0,4.228270223752151,6.350387491661809,RND1
miRTarBase_2017,hsa-let-7i-5p,1/334,0.2233021688647136,0.2976159724600302,0,0,4.215358215358215,6.319788999185942,DUSP1
miRTarBase_2017,mmu-miR-34b-5p,1/335,0.2238945847864447,0.2976159724600302,0,0,4.202523524379812,6.289412410385051,CREBRF
miRTarBase_2017,hsa-miR-340-5p,1/340,0.2268503435716264,0.2998909525424267,0,0,4.139485882848715,6.140781424856668,CREBRF
miRTarBase_2017,hsa-let-7g-5p,1/341,0.2274402331208618,0.2998909525424267,0,0,4.1271008403361344,6.111690686761554,DUSP1
miRTarBase_2017,hsa-miR-519b-3p,1/344,0.2292073823993782,0.3010072853196654,0,0,4.090379008746356,6.025652197055884,CREBRF
miRTarBase_2017,mmu-miR-3089-5p,1/349,0.232144249829474,0.3015587147337967,0,0,4.030582922824302,5.886248524481142,RND1
miRTarBase_2017,hsa-miR-519a-3p,1/349,0.232144249829474,0.3015587147337967,0,0,4.030582922824302,5.886248524481142,CREBRF
miRTarBase_2017,hsa-miR-519c-3p,1/350,0.2327303686387005,0.3015587147337967,0,0,4.018829308227589,5.858949618906739,CREBRF
miRTarBase_2017,hsa-miR-9-5p,1/351,0.2333160698093289,0.3015587147337967,0,0,4.007142857142857,5.831840324800821,LPXN
miRTarBase_2017,hsa-miR-4695-5p,1/370,0.2443654166572024,0.3141031505693642,0,0,3.797135114208285,5.350507262460418,LPXN
miRTarBase_2017,hsa-miR-4433a-3p,1/371,0.244942823838495,0.3141031505693642,0,0,3.7866795366795367,5.326837475893033,LPXN
miRTarBase_2017,mmu-miR-301b-3p,1/375,0.2472483370420167,0.3153243031740866,0,0,3.7454163483575247,5.233702607908174,TSPYL2
miRTarBase_2017,hsa-miR-660-3p,1/376,0.2478236878157194,0.3153243031740866,0,0,3.735238095238095,5.210798043056951,TSPAN1
miRTarBase_2017,hsa-miR-6825-5p,1/381,0.2506942902235154,0.3177404376088742,0,0,3.6851503759398496,5.098483115362255,CD200R1
miRTarBase_2017,hsa-miR-6749-3p,1/387,0.2541255156372162,0.3208457282369487,0,0,3.626757957068838,4.968393567943132,TSPAN1
miRTarBase_2017,hsa-miR-101-3p,1/393,0.257542071752637,0.323379290187861,0,0,3.57015306122449,4.84317034539448,DUSP1
miRTarBase_2017,hsa-let-7d-5p,1/394,0.2581100756545313,0.323379290187861,0,0,3.560886950199927,4.822755379379509,DUSP1
miRTarBase_2017,hsa-let-7f-5p,1/397,0.2598116549683233,0.3242687449413806,0,0,3.5333694083694085,4.762269332900979,DUSP1
miRTarBase_2017,mmu-miR-17-5p,1/402,0.2626395283738597,0.3260139112378445,0,0,3.4884218026362666,4.663925070297228,CREBRF
miRTarBase_2017,hsa-miR-148b-3p,1/403,0.2632038916415626,0.3260139112378445,0,0,3.4795664534470503,4.644616792974492,SIRT4
miRTarBase_2017,hsa-miR-574-5p,1/415,0.2699448793286543,0.3331017944923395,0,0,3.37663906142167,4.421835446059824,CREBRF
miRTarBase_2017,hsa-miR-3941,1/429,0.277736600482948,0.3414280765335489,0,0,3.263851802403204,4.181262103851672,TSPAN1
miRTarBase_2017,hsa-miR-6838-5p,1/431,0.2788433461908787,0.3415047723011885,0,0,3.2483388704318936,4.148470261518101,CREBRF
miRTarBase_2017,hsa-miR-302e,1/448,0.2881869827651264,0.3435894248015655,0,0,3.122083732821988,3.884327250428,CREBRF
miRTarBase_2017,hsa-miR-520d-3p,1/449,0.288733074192341,0.3435894248015655,0,0,3.114955357142857,3.8695615046164367,CREBRF
miRTarBase_2017,hsa-miR-6840-3p,1/451,0.2898240841901995,0.3435894248015655,0,0,3.100793650793651,3.840274475081854,LPXN
miRTarBase_2017,hsa-miR-520e,1/453,0.2909135320900975,0.3435894248015655,0,0,3.086757269279393,3.8113093230407102,CREBRF
miRTarBase_2017,hsa-miR-520b,1/455,0.2920014199612652,0.3435894248015655,0,0,3.0728445563247324,3.7826612437066616,CREBRF
miRTarBase_2017,hsa-miR-520a-3p,1/455,0.2920014199612652,0.3435894248015655,0,0,3.0728445563247324,3.7826612437066616,CREBRF
miRTarBase_2017,hsa-miR-520c-3p,1/455,0.2920014199612652,0.3435894248015655,0,0,3.0728445563247324,3.7826612437066616,CREBRF
miRTarBase_2017,hsa-miR-26a-5p,1/457,0.2930877499148875,0.3435894248015655,0,0,3.0590538847117794,3.7543255233136,CREBRF
miRTarBase_2017,hsa-miR-6867-5p,1/459,0.2941725239754702,0.3435894248015655,0,0,3.0453836556456646,3.726297538343978,CREBRF
miRTarBase_2017,hsa-miR-1273e,1/459,0.2941725239754702,0.3435894248015655,0,0,3.0453836556456646,3.726297538343978,LPXN
miRTarBase_2017,hsa-miR-497-5p,1/460,0.2947143282304605,0.3435894248015655,0,0,3.0385932150638038,3.7123975251732944,CREBRF
miRTarBase_2017,hsa-miR-302d-3p,1/460,0.2947143282304605,0.3435894248015655,0,0,3.0385932150638038,3.7123975251732944,CREBRF
miRTarBase_2017,hsa-miR-302b-3p,1/460,0.2947143282304605,0.3435894248015655,0,0,3.0385932150638038,3.7123975251732944,CREBRF
miRTarBase_2017,hsa-miR-372-3p,1/461,0.2952557442484401,0.3435894248015655,0,0,3.031832298136646,3.6985727517078346,CREBRF
miRTarBase_2017,hsa-miR-302a-3p,1/465,0.2974175316892044,0.3448777761076945,0,0,3.005080049261084,3.644015051174985,CREBRF
miRTarBase_2017,hsa-miR-424-5p,1/471,0.3006486108642589,0.3473925644968645,0,0,2.96580547112462,3.5643438730288457,CREBRF
miRTarBase_2017,hsa-miR-375,1/475,0.30279495307556,0.3486406678017891,0,0,2.940174804098855,3.5126251480790005,BIRC3
miRTarBase_2017,hsa-miR-7160-5p,1/486,0.308665735793194,0.3541533179100857,0,0,2.871870397643593,3.375873166649391,LPXN
miRTarBase_2017,hsa-miR-4419b,1/496,0.3139627415220486,0.3570775888384009,0,0,2.8124098124098125,3.2581232128898026,LPXN
miRTarBase_2017,hsa-miR-3929,1/497,0.3144903534723531,0.3570775888384009,0,0,2.806595622119816,3.2466750805496707,LPXN
miRTarBase_2017,hsa-miR-4478,1/497,0.3144903534723531,0.3570775888384009,0,0,2.806595622119816,3.2466750805496707,LPXN
miRTarBase_2017,hsa-miR-4649-3p,1/504,0.3181730464372301,0.3598287115522049,0,0,2.7665435955694404,3.16813471261531,LPXN
miRTarBase_2017,hsa-miR-302c-3p,1/507,0.3197456837652229,0.3598287115522049,0,0,2.749717673630717,3.1353087610242327,CREBRF
miRTarBase_2017,hsa-miR-603,1/508,0.3202691434550191,0.3598287115522049,0,0,2.744153282614821,3.1244752645555227,TSPAN1
miRTarBase_2017,mmu-miR-9-5p,1/510,0.3213149350863726,0.3598287115522049,0,0,2.73309009261858,3.1029688243938898,CREBRF
miRTarBase_2017,hsa-let-7c-5p,1/516,0.3244433067830884,0.3617719587204483,0,0,2.7004160887656035,3.039708430409188,DUSP1
miRTarBase_2017,hsa-miR-548c-3p,1/521,0.3270399967148799,0.3617719587204483,0,0,2.6737637362637363,2.988393005530288,TSPAN1
miRTarBase_2017,hsa-miR-6884-5p,1/521,0.3270399967148799,0.3617719587204483,0,0,2.6737637362637363,2.988393005530288,LPXN
miRTarBase_2017,hsa-miR-16-5p,2/1555,0.3274755344992437,0.3617719587204483,0,0,1.8259448214374163,2.0383787669798736,SIRT4;CREBRF
miRTarBase_2017,hsa-miR-128-3p,1/527,0.3301437275261576,0.3634915787914261,0,0,2.6424497555676263,2.928434644558071,RND1
miRTarBase_2017,hsa-miR-373-3p,1/531,0.3322054533794769,0.3645341719969427,0,0,2.621967654986523,2.889412723953966,CREBRF
miRTarBase_2017,hsa-miR-362-3p,1/536,0.3347742821373534,0.3660211594629968,0,0,2.596795727636849,2.841670341912904,TSPAN1
miRTarBase_2017,hsa-miR-329-3p,1/538,0.3357992288651346,0.3660211594629968,0,0,2.586858206969939,2.822887885670972,TSPAN1
miRTarBase_2017,hsa-miR-181a-5p,1/552,0.3429326921616177,0.3725547851722557,0,0,2.5193155302048225,2.696224597264018,PLA2G4C
miRTarBase_2017,hsa-miR-485-5p,1/556,0.3449576522001256,0.3735137492365598,0,0,2.5006435006435006,2.6615189411943905,LPXN
miRTarBase_2017,hsa-miR-19a-3p,1/570,0.3519992368251605,0.3798803644944801,0,0,2.4373587747928696,2.5449103298243165,CREBRF
miRTarBase_2017,hsa-miR-4722-5p,1/593,0.3634143770886411,0.3909095437762686,0,0,2.339888996138996,2.368462693566479,LPXN
miRTarBase_2017,hsa-miR-877-3p,1/606,0.3697831095005779,0.3964559895301278,0,0,2.2880755608028336,2.2762659694241814,LPXN
miRTarBase_2017,hsa-let-7e-5p,1/612,0.3727024222786016,0.3982800394937997,0,0,2.264905307458499,2.235404855234118,DUSP1
miRTarBase_2017,hsa-miR-129-5p,1/622,0.3775399123067144,0.4021353463332104,0,0,2.2272831838049227,2.169549749485383,DUSP1
miRTarBase_2017,hsa-let-7a-5p,1/639,0.3856838217170489,0.4094760055242695,0,0,2.1660322436184507,2.063659841238441,DUSP1
miRTarBase_2017,hsa-miR-4768-3p,1/651,0.3913724696441484,0.4141708659340988,0,0,2.1247252747252747,1.9931953563281928,LPXN
miRTarBase_2017,hsa-miR-6893-5p,1/663,0.3970119212951,0.4187835427854765,0,0,2.0849158394475613,1.926022256474285,LPXN
miRTarBase_2017,hsa-miR-6808-5p,1/666,0.3984141436669962,0.418911334337967,0,0,2.075187969924812,1.9097192312284803,LPXN
miRTarBase_2017,hsa-miR-4459,1/689,0.4090638421031475,0.4287303729734912,0,0,2.0034260797342194,1.790830601918648,LPXN
miRTarBase_2017,hsa-miR-19b-3p,1/713,0.41998878857977,0.4387742296025073,0,0,1.9334871589085072,1.6773528209228652,CREBRF
miRTarBase_2017,hsa-miR-34a-5p,1/735,0.4298374425734613,0.4462122022905456,0,0,1.8733943168548075,1.5817970861613198,BIRC3
miRTarBase_2017,hsa-miR-665,1/735,0.4298374425734613,0.4462122022905456,0,0,1.8733943168548075,1.5817970861613198,LPXN
miRTarBase_2017,hsa-miR-186-5p,1/749,0.4360232632007826,0.4512012881856199,0,0,1.8369938884644768,1.5248145612256447,CREBRF
miRTarBase_2017,hsa-miR-6785-5p,1/824,0.4681087129426093,0.4813570727428719,0,0,1.663079326505815,1.2623682082409349,CD200R1
miRTarBase_2017,hsa-miR-6883-5p,1/824,0.4681087129426093,0.4813570727428719,0,0,1.663079326505815,1.2623682082409349,CD200R1
miRTarBase_2017,hsa-miR-149-3p,1/833,0.4718423280877624,0.4823442006635446,0,0,1.644316620879121,1.2350633146139267,CD200R1
miRTarBase_2017,hsa-miR-1827,1/834,0.4722556608340138,0.4823442006635446,0,0,1.6422569027611045,1.232078255554908,LPXN
miRTarBase_2017,hsa-miR-4728-5p,1/837,0.4734938483577915,0.4823442006635446,0,0,1.6361073137388926,1.2231805916740202,CD200R1
miRTarBase_2017,hsa-miR-24-3p,1/854,0.4804591836470756,0.4879197299769992,0,0,1.6020767040696702,1.1743430507012975,CCL4
miRTarBase_2017,hsa-miR-8485,1/874,0.4885435640899159,0.4945936391870046,0,0,1.563737522500409,1.1201468330932636,TSPAN1
miRTarBase_2017,hsa-miR-484,1/890,0.4949263675508033,0.4995090191021997,0,0,1.5343082114735658,1.0791499727611904,CREBRF
miRTarBase_2017,hsa-miR-155-5p,1/903,0.500057570082539,0.5031348474368932,0,0,1.511165663604688,1.0472862332388078,CREBRF
miRTarBase_2017,hsa-let-7b-5p,1/1214,0.6092326495229877,0.6111012479615987,0,0,1.105405723707455,0.5477894055967513,DUSP1
miRTarBase_2017,hsa-miR-93-5p,1/1220,0.6111012479615987,0.6111012479615987,0,0,1.0996132661432088,0.5415514238476875,CREBRF
