gsm,UMAP1,UMAP2,UMAP3,condition,timepoint,viral_molecules,log_viral
GSM2992421,9.154731,7.8648114,4.3311105,Control,4h,0,0.0
GSM2992422,9.100421,7.6273046,6.0981565,Control,4h,0,0.0
GSM2992423,9.641805,7.7270656,7.1818047,Control,4h,0,0.0
GSM2992424,8.875425,8.658712,4.178317,Control,4h,0,0.0
GSM2992425,8.977922,9.135579,3.385389,Control,4h,0,0.0
GSM2992426,8.870771,9.818292,3.4945755,Control,4h,0,0.0
GSM2992427,9.526541,10.010967,2.657387,Control,4h,0,0.0
GSM2992428,7.981671,9.019157,3.7447703,Control,4h,0,0.0
GSM2992429,9.076575,7.645706,5.8182044,Control,4h,0,0.0
GSM2992430,8.9966955,8.999347,3.6496668,Control,4h,0,0.0
GSM2992431,7.3448157,9.340125,3.5440867,Control,4h,0,0.0
GSM2992432,9.683585,8.949786,3.3244956,Control,4h,0,0.0
GSM2992433,7.8644285,10.394673,4.438829,Control,4h,0,0.0
GSM2992434,7.9531817,9.575828,3.7844956,Control,4h,0,0.0
GSM2992435,7.577011,9.12929,2.792324,Control,4h,0,0.0
GSM2992436,8.6401415,9.321425,5.799797,Control,4h,0,0.0
GSM2992437,8.0911045,8.41717,3.5983074,Control,4h,0,0.0
GSM2992438,8.344195,8.846095,4.181602,Control,4h,0,0.0
GSM2992439,9.076539,8.259146,4.645779,Control,4h,0,0.0
GSM2992440,8.793498,7.805888,6.572206,Control,4h,0,0.0
GSM2992441,8.248826,9.420303,4.0819373,Control,4h,0,0.0
GSM2992442,8.07632,8.7515545,3.6583536,Control,4h,0,0.0
GSM2992443,9.357783,7.283293,4.0510335,Control,4h,0,0.0
GSM2992444,7.8757157,9.365267,3.6871657,Control,4h,0,0.0
GSM2992445,9.027424,10.975266,2.428156,Control,4h,0,0.0
GSM2992446,7.4955616,9.592397,3.982857,Control,4h,0,0.0
GSM2992447,8.650707,9.110347,3.9638708,Control,4h,0,0.0
GSM2992448,8.384406,9.953349,3.8041136,Control,4h,0,0.0
GSM2992449,7.528055,9.518189,4.3669734,Control,4h,0,0.0
GSM2992450,8.588718,9.5128975,4.466132,Control,4h,0,0.0
GSM2992451,8.9114275,10.067141,3.122019,Control,4h,0,0.0
GSM2992452,9.320818,8.849585,4.9293494,Control,4h,0,0.0
GSM2992453,9.755419,8.082532,3.522848,Control,4h,0,0.0
GSM2992454,7.689419,9.982623,4.9740634,Control,4h,0,0.0
GSM2992455,8.9227495,7.305569,6.258044,Control,4h,0,0.0
GSM2992456,8.3616295,9.519215,3.384208,Control,4h,0,0.0
GSM2992457,10.237873,7.2338314,2.1023953,Control,4h,0,0.0
GSM2992458,7.5024357,9.987924,4.317504,Control,4h,0,0.0
GSM2992459,9.052042,7.4239125,6.518011,Control,4h,0,0.0
GSM2992460,9.304698,7.3336725,4.276627,Control,4h,0,0.0
GSM2992461,8.092408,10.339402,5.142983,Control,4h,0,0.0
GSM2992462,7.7968383,9.699861,4.693314,Control,4h,0,0.0
GSM2992463,9.2524,7.1397505,4.473524,Control,4h,0,0.0
GSM2992464,8.716045,10.256668,3.0752616,Control,4h,0,0.0
GSM2992465,8.461444,9.191125,3.8036413,Control,4h,0,0.0
GSM2992466,8.675623,7.5772285,6.4418125,Control,4h,0,0.0
GSM2992467,8.437667,7.908672,5.670556,Control,4h,0,0.0
GSM2992468,7.9925394,8.360692,4.955513,Control,4h,0,0.0
GSM2992469,8.621358,8.115804,5.2552514,Control,4h,0,0.0
GSM2992470,8.203088,8.370072,5.7229877,Control,4h,0,0.0
GSM2992471,8.983685,6.9047337,4.5323715,Control,4h,0,0.0
GSM2992472,8.314135,9.959747,2.8140743,Control,4h,0,0.0
GSM2992473,10.139581,9.974542,2.9410532,Control,4h,0,0.0
GSM2992474,8.791594,9.747091,3.3252504,Control,4h,0,0.0
GSM2992475,8.6480255,8.329839,4.405543,Control,4h,0,0.0
GSM2992476,9.323278,8.630404,5.0138617,Control,4h,0,0.0
GSM2992477,8.721044,9.284811,3.8130887,Control,4h,0,0.0
GSM2992478,8.566065,9.006528,5.916576,Control,4h,0,0.0
GSM2992479,7.0882034,9.540326,3.1610453,Control,4h,0,0.0
GSM2992480,9.010622,9.914797,3.125529,Control,4h,0,0.0
GSM2992481,9.187706,8.438092,5.2332735,Control,4h,0,0.0
GSM2992482,8.912468,9.314401,3.4767032,Control,4h,0,0.0
GSM2992483,8.861907,6.915913,4.846769,Control,4h,0,0.0
GSM2992484,10.179782,7.6364403,2.4011207,Control,4h,0,0.0
GSM2992485,8.748146,9.793365,4.0865684,Control,4h,0,0.0
GSM2992486,8.878565,8.320303,4.316863,Control,4h,0,0.0
GSM2992487,8.903487,8.439446,3.1838367,Control,4h,0,0.0
GSM2992488,9.143258,6.8505044,5.9705215,Control,4h,0,0.0
GSM2992489,10.930999,10.035117,3.213012,Control,4h,0,0.0
GSM2992490,9.378567,7.699524,2.5543165,Control,4h,0,0.0
GSM2992491,8.430701,9.959339,4.527005,Control,4h,0,0.0
GSM2992492,9.3935175,10.330309,3.0686471,Control,4h,0,0.0
GSM2992493,9.243013,10.706675,5.6030946,Control,4h,0,0.0
GSM2992494,8.217401,8.849024,4.760128,Control,4h,0,0.0
GSM2992495,9.004889,9.946755,3.8460157,Control,4h,0,0.0
GSM2992496,10.525809,9.965925,2.9803064,Control,4h,0,0.0
GSM2992497,9.634361,8.97217,4.9137206,Control,4h,0,0.0
GSM2992498,8.02359,9.120195,3.2189326,Control,4h,0,0.0
GSM2992499,9.735185,7.9556117,3.1741621,Control,4h,0,0.0
GSM2992500,9.074674,10.340569,5.5193624,Control,4h,0,0.0
GSM2992501,11.336701,9.900246,3.1527581,DENV,4h,0,0.0
GSM2992502,9.779302,7.334987,7.1057744,DENV,4h,214,2.3324384599156054
GSM2992503,10.969092,6.8920665,3.887622,DENV,4h,5,0.7781512503836436
GSM2992504,11.320574,10.470519,3.8369594,DENV,4h,40,1.6127838567197355
GSM2992505,8.192975,8.630932,5.337267,DENV,4h,252,2.403120521175818
GSM2992506,8.741753,9.872896,3.5128186,DENV,4h,50,1.7075701760979363
GSM2992507,7.6401877,9.042097,3.465869,DENV,4h,57,1.7634279935629373
GSM2992508,7.536367,9.867553,3.9705827,DENV,4h,4,0.6989700043360189
GSM2992509,7.965054,9.961716,3.6935546,DENV,4h,31,1.505149978319906
GSM2992510,9.119157,9.243181,4.0114627,DENV,4h,51,1.7160033436347992
GSM2992511,9.309238,6.9482603,4.3846045,DENV,4h,22,1.3617278360175928
GSM2992512,8.771531,8.784543,3.5117893,DENV,4h,203,2.3096301674258988
GSM2992513,9.693248,9.385068,2.9710407,DENV,4h,28,1.462397997898956
GSM2992514,7.5988145,9.475952,3.893793,DENV,4h,15,1.2041199826559248
GSM2992515,8.194337,9.076664,3.9562988,DENV,4h,47,1.6812412373755872
GSM2992516,8.602539,8.645955,4.3489447,DENV,4h,11,1.0791812460476249
GSM2992517,8.5521965,8.079859,5.4071665,DENV,4h,0,0.0
GSM2992520,8.663517,8.462844,4.66464,DENV,4h,127,2.1072099696478683
GSM2992521,8.379085,9.687383,3.9372716,DENV,4h,77,1.8920946026904804
GSM2992522,8.243082,10.089597,3.2453344,DENV,4h,96,1.9867717342662448
GSM2992523,7.9978447,8.440591,3.263184,DENV,4h,0,0.0
GSM2992524,8.589366,9.59055,3.851052,DENV,4h,33,1.5314789170422551
GSM2992526,8.084071,8.223704,4.4866867,DENV,4h,53,1.7323937598229686
GSM2992527,7.9537344,10.146784,3.5169058,DENV,4h,23,1.380211241711606
GSM2992528,8.944321,10.121763,3.11442,DENV,4h,0,0.0
GSM2992530,8.203619,8.196804,4.1264267,DENV,4h,82,1.919078092376074
GSM2992531,7.567017,8.358956,4.444768,DENV,4h,12,1.1139433523068367
GSM2992532,7.2756357,9.865276,4.1839204,DENV,4h,1,0.3010299956639812
GSM2992533,7.775019,8.827669,3.6606326,DENV,4h,8,0.9542425094393249
GSM2992534,7.3872943,9.714906,4.085061,DENV,4h,72,1.863322860120456
GSM2992535,7.980147,8.495903,5.0847087,DENV,4h,23,1.380211241711606
GSM2992536,7.84198,8.446376,2.908807,DENV,4h,28,1.462397997898956
GSM2992537,8.673133,9.194539,3.333471,DENV,4h,14,1.1760912590556813
GSM2992538,7.7296057,10.055779,3.351489,DENV,4h,53,1.7323937598229686
GSM2992540,7.993729,8.25824,4.5418105,DENV,4h,99,2.0
GSM2992541,8.316833,8.919558,3.6207666,DENV,4h,0,0.0
GSM2992542,7.5050106,8.177479,3.0571053,DENV,4h,12,1.1139433523068367
GSM2992543,7.5946927,8.394681,4.138844,DENV,4h,141,2.1522883443830563
GSM2992544,7.389919,10.137014,4.715531,DENV,4h,63,1.806179973983887
GSM2992545,8.024473,8.343495,5.526338,DENV,4h,113,2.0569048513364727
GSM2992546,7.700572,9.097604,3.7029552,DENV,4h,11,1.0791812460476249
GSM2992547,8.812612,7.1531463,4.133586,DENV,4h,33,1.5314789170422551
GSM2992548,8.628723,10.015918,3.5723813,DENV,4h,7,0.9030899869919435
GSM2992549,7.581514,8.656618,3.7435575,DENV,4h,30,1.4913616938342726
GSM2992550,7.306577,8.057941,3.4767063,DENV,4h,0,0.0
GSM2992552,7.6499434,9.41169,3.9627428,DENV,4h,130,2.1172712956557644
GSM2992553,8.446445,9.009914,4.4396925,DENV,4h,11,1.0791812460476249
GSM2992554,7.4258933,10.047673,4.2118587,DENV,4h,8,0.9542425094393249
GSM2992555,8.679332,9.36286,3.708633,DENV,4h,102,2.012837224705172
GSM2992556,7.9567738,8.105427,4.5059724,DENV,4h,100,2.0043213737826426
GSM2992557,7.4531546,9.272896,3.811813,DENV,4h,72,1.863322860120456
GSM2992558,8.127594,9.120161,3.8321738,DENV,4h,22,1.3617278360175928
GSM2992560,7.879946,10.203467,3.6441805,DENV,4h,71,1.8573324964312685
GSM2992561,8.506783,10.084848,3.3314695,DENV,4h,24,1.3979400086720377
GSM2992562,7.950081,8.736733,4.9628296,DENV,4h,64,1.8129133566428555
GSM2992563,8.142717,8.567718,3.456559,DENV,4h,101,2.0086001717619175
GSM2992564,7.403984,8.895306,4.107202,DENV,4h,18,1.2787536009528289
GSM2992565,8.085216,8.407165,4.576445,DENV,4h,171,2.2355284469075487
GSM2992566,8.638725,10.280879,3.19573,DENV,4h,10,1.041392685158225
GSM2992567,8.062082,6.079021,1.2937075,DENV,4h,0,0.0
GSM2992568,9.368156,8.393496,4.9321094,DENV,4h,67,1.8325089127062364
GSM2992569,9.185781,7.4177313,4.441979,DENV,4h,40,1.6127838567197355
GSM2992571,7.4762287,9.160283,3.6660805,DENV,4h,0,0.0
GSM2992572,7.626658,8.2932415,3.4948997,DENV,4h,69,1.845098040014257
GSM2992573,7.835467,8.899251,4.392493,DENV,4h,0,0.0
GSM2992574,7.651739,9.109704,3.8282444,DENV,4h,12,1.1139433523068367
GSM2992576,9.001002,6.901042,6.055154,DENV,4h,4,0.6989700043360189
GSM2992577,8.715287,7.8629847,5.718598,DENV,4h,38,1.591064607026499
GSM2992578,8.112421,9.06636,3.7483273,DENV,4h,0,0.0
GSM2992579,7.775042,8.411703,3.372067,DENV,4h,1,0.3010299956639812
GSM2992580,8.596523,10.074855,3.4922736,DENV,4h,0,0.0
GSM2992581,7.6575975,8.25924,4.2946777,DENV,4h,49,1.6989700043360187
GSM2992582,7.5941873,8.562035,3.5600042,DENV,4h,12,1.1139433523068367
GSM2992583,7.8319497,9.797284,3.763558,DENV,4h,0,0.0
GSM2992584,8.015464,7.8084917,3.3876908,DENV,4h,0,0.0
GSM2992585,9.70857,7.889689,6.00409,DENV,4h,2,0.47712125471966244
GSM2992586,7.5687666,8.663873,4.001339,DENV,4h,0,0.0
GSM2992587,8.959022,9.7935915,3.4527793,DENV,4h,0,0.0
GSM2992588,8.650052,9.757264,3.8907454,DENV,4h,126,2.103803720955957
GSM2992589,7.843446,8.572734,3.458437,DENV,4h,36,1.568201724066995
GSM2992590,8.650663,8.748704,3.4301882,DENV,4h,1,0.3010299956639812
GSM2992591,8.084574,10.263517,5.1046677,DENV,4h,3,0.6020599913279624
GSM2992593,7.904033,8.174502,3.415017,DENV,4h,74,1.8750612633917
GSM2992594,7.51763,9.467948,3.990414,DENV,4h,13,1.146128035678238
GSM2992595,8.014026,8.452966,5.2773857,DENV,4h,190,2.2810333672477277
GSM2992596,8.136473,8.361422,4.3876195,DENV,4h,39,1.6020599913279625
GSM2992597,8.3169565,10.34251,3.4070284,DENV,4h,25,1.414973347970818
GSM2992598,7.708909,9.821231,4.266472,DENV,4h,51,1.7160033436347992
GSM2992599,7.1946206,9.657094,3.694879,DENV,4h,0,0.0
GSM2992600,8.184502,7.6942644,3.1221716,DENV,4h,112,2.05307844348342
GSM2992601,9.206847,7.121943,5.973949,DENV,4h,0,0.0
GSM2992602,7.71814,8.63958,5.0128236,DENV,4h,0,0.0
GSM2992603,7.4906793,9.792629,4.2568564,DENV,4h,0,0.0
GSM2992604,8.449357,9.980143,3.6826096,DENV,4h,12,1.1139433523068367
GSM2992605,8.480828,9.561304,3.4650161,DENV,4h,0,0.0
GSM2992606,8.308591,9.498479,3.773702,DENV,4h,1,0.3010299956639812
GSM2992607,7.5770364,8.91275,3.9695752,DENV,4h,63,1.806179973983887
GSM2992609,7.539356,8.160954,4.0513873,DENV,4h,17,1.255272505103306
GSM2992610,8.298842,9.299513,4.021243,DENV,4h,10,1.041392685158225
GSM2992611,7.4727674,10.243052,4.5795197,DENV,4h,9,1.0
GSM2992612,8.002651,9.362939,5.4276285,DENV,4h,65,1.8195439355418688
GSM2992613,8.355194,7.995223,5.40274,DENV,4h,13,1.146128035678238
GSM2992614,8.292562,8.823353,4.1617594,DENV,4h,6,0.8450980400142568
GSM2992615,8.564368,9.880409,3.665083,DENV,4h,42,1.6334684555795866
GSM2992617,8.999793,9.111541,3.0224605,DENV,4h,0,0.0
GSM2992618,9.429455,8.051679,4.0059524,DENV,4h,55,1.7481880270062005
GSM2992619,8.587648,7.634887,5.8572025,DENV,4h,24,1.3979400086720377
GSM2992620,9.774129,9.101121,4.2930083,DENV,4h,51,1.7160033436347992
GSM2992622,7.85863,9.821825,6.41356,DENV,4h,3517,3.5462958351214424
GSM2992623,7.996345,9.790031,6.2696013,DENV,4h,2534,3.403977963669355
GSM2992624,9.071592,9.770963,4.923664,DENV,4h,3757,3.5749567757645067
GSM2992625,8.848815,8.668672,5.680743,DENV,4h,581,2.7649229846498886
GSM2992626,9.069208,8.38575,6.4160566,DENV,4h,598,2.7774268223893115
GSM2992627,9.8046,8.418109,3.9212034,DENV,4h,411,2.6148972160331345
GSM2992628,9.509199,8.849391,5.590333,DENV,4h,580,2.7641761323903307
GSM2992629,10.106129,7.2794547,7.3910236,DENV,4h,1718,3.2352758766870524
GSM2992630,11.353914,9.51901,6.302417,DENV,4h,2159,3.3344537511509307
GSM2992631,9.578251,8.855355,4.882367,DENV,4h,2566,3.4094258686714434
GSM2992632,8.051444,9.860187,6.022359,DENV,4h,1107,3.044539760392411
GSM2992633,7.8813796,9.486202,5.5637283,DENV,4h,549,2.7403626894942437
GSM2992634,7.9971313,9.500216,6.422634,DENV,4h,1641,3.215373152783422
GSM2992635,8.958467,8.474428,5.6866946,DENV,4h,2107,3.323870606540509
GSM2992636,8.007127,9.601726,6.2749343,DENV,4h,225,2.3541084391474008
GSM2992637,8.655862,9.478703,5.4464755,DENV,4h,483,2.6848453616444123
GSM2992638,8.363417,10.23596,5.7799397,DENV,4h,276,2.4424797690644486
GSM2992639,7.905217,9.433207,6.21923,DENV,4h,698,2.8444771757456815
GSM2992640,9.335026,8.067886,3.5385396,DENV,4h,2824,3.4510184521554574
GSM2992642,8.028885,10.111722,5.765834,DENV,4h,171,2.2355284469075487
GSM2992643,7.701819,9.711708,6.1878686,DENV,4h,1490,3.1734776434529945
GSM2992644,8.078458,9.141167,6.3165035,DENV,4h,732,2.8651039746411278
GSM2992645,9.401467,8.03254,6.535287,DENV,4h,2544,3.4056877866727775
GSM2992646,10.259756,9.658931,3.8598797,DENV,4h,36,1.568201724066995
GSM2992647,8.67705,9.3692,4.9044237,DENV,4h,5287,3.723291446477584
GSM2992648,8.85372,8.520866,3.8833551,DENV,4h,325,2.513217600067939
GSM2992649,7.979453,10.406906,5.5451183,DENV,4h,616,2.7902851640332416
GSM2992651,8.040215,9.920908,5.3866243,DENV,4h,926,2.967079734144497
GSM2992652,8.774506,9.301526,5.1156697,DENV,4h,461,2.6646419755561257
GSM2992653,8.918415,9.701075,4.9914937,DENV,4h,1325,3.1225435240687545
GSM2992654,9.195913,9.289762,4.683002,DENV,4h,1880,3.274388795550379
GSM2992655,9.119862,8.806391,6.6373267,DENV,4h,2870,3.458033192496506
GSM2992656,8.286877,10.338504,5.371463,DENV,4h,2073,3.316808752053022
GSM2992658,8.741767,7.38622,5.883589,DENV,4h,2274,3.3569814009931314
GSM2992659,7.864501,10.272678,4.7343507,DENV,4h,377,2.577491799837225
GSM2992660,8.053514,10.262027,5.494974,DENV,4h,8250,3.9165065871151556
GSM2992661,9.794365,9.105282,3.3231637,DENV,4h,459,2.6627578316815743
GSM2992662,8.828875,9.329007,5.3413353,DENV,4h,1612,3.2076343673889616
GSM2992663,10.002401,7.5434604,3.5367937,DENV,4h,1745,3.2420442393695508
GSM2992664,9.565962,8.079378,6.672511,DENV,4h,841,2.9253120914996495
GSM2992665,8.267296,7.9399395,5.3827424,DENV,4h,1609,3.2068258760318495
GSM2992666,11.020015,6.982374,3.4107976,DENV,4h,1094,3.0394141191761372
GSM2992667,9.457895,6.721717,5.054425,DENV,4h,1009,3.0043213737826426
GSM2992668,8.36116,9.706315,6.33658,DENV,4h,176,2.2479732663618064
GSM2992669,8.813804,9.780237,5.1166096,DENV,4h,587,2.7693773260761385
GSM2992670,7.937067,10.406142,5.5858264,DENV,4h,2562,3.408748606184244
GSM2992671,8.900955,7.6275554,6.789434,DENV,4h,3646,3.561935763313781
GSM2992672,8.666239,9.786122,5.3459253,DENV,4h,18,1.2787536009528289
GSM2992673,7.7130575,9.593665,6.267078,DENV,4h,4256,3.6291036501771363
GSM2992674,7.77509,9.603442,6.557419,DENV,4h,1600,3.2043913319193
GSM2992675,10.162945,7.3391714,3.435663,DENV,4h,442,2.6464037262230695
GSM2992676,9.522887,8.30687,6.4602075,DENV,4h,388,2.5899496013257077
GSM2992677,11.114791,10.422221,3.872751,DENV,4h,2576,3.4111144185509046
GSM2992678,9.633325,9.457278,6.2581215,DENV,4h,1977,3.2962262872611605
GSM2992679,9.5845585,9.538058,5.1661944,DENV,4h,251,2.401400540781544
GSM2992681,9.121096,6.72817,4.7145123,DENV,4h,226,2.3560258571931225
GSM2992682,9.014121,8.895099,4.60714,DENV,4h,6316,3.800510876894368
GSM2992683,8.868688,9.57114,6.0993633,DENV,4h,8693,3.939219635854818
GSM2992684,9.203307,8.795229,4.3512397,DENV,4h,1074,3.031408464251624
GSM2992685,9.304254,7.933667,4.5511246,DENV,4h,3833,3.5836521085420436
GSM2992686,7.6848803,9.723293,5.781546,DENV,4h,559,2.7481880270062002
GSM2992687,8.85895,7.793753,6.7295837,DENV,4h,3936,3.5951654147902294
GSM2992688,8.10672,10.253494,6.073839,DENV,4h,386,2.5877109650189114
GSM2992689,7.956144,9.406529,5.263009,DENV,4h,514,2.711807229041191
GSM2992690,9.776374,8.081453,3.6500938,DENV,4h,495,2.6954816764901977
GSM2992691,9.430028,7.1510277,3.1454394,DENV,4h,2809,3.44870631990508
GSM2992692,8.710309,8.233601,6.3628945,DENV,4h,27,1.4471580313422192
GSM2992693,8.964159,8.141513,6.5411577,DENV,4h,2088,3.3199384399803087
GSM2992694,9.140727,9.746727,4.9235797,DENV,4h,1225,3.0884904701823963
GSM2992695,7.9302683,9.762117,4.8523445,DENV,4h,944,2.975431808509263
GSM2992697,9.943933,7.6963787,3.1585963,DENV,4h,162,2.2121876044039577
GSM2992698,9.322352,10.195408,4.679392,DENV,4h,3344,3.524396122103842
GSM2992699,8.6067505,7.9548006,6.7378364,DENV,4h,3413,3.5332635167787148
GSM2992700,8.962185,8.550206,4.9838076,DENV,4h,2874,3.4586378490256493
GSM2992701,8.990041,9.814432,4.758898,DENV,4h,1519,3.1818435879447726
GSM2992702,8.215376,9.305026,5.585175,DENV,4h,567,2.754348335711019
GSM2992703,7.897306,9.745158,6.0653763,DENV,4h,1074,3.031408464251624
GSM2992705,8.783494,8.102669,6.689249,DENV,4h,4996,3.698709349442587
GSM2992706,9.136218,9.538009,4.906386,DENV,4h,196,2.294466226161593
GSM2992707,7.801122,10.006223,6.184956,DENV,4h,99,2.0
GSM2992708,8.267219,8.96423,5.6817384,DENV,4h,1546,3.1894903136993675
GSM2992709,7.6840386,9.807022,5.876983,DENV,4h,232,2.367355921026019
GSM2992710,8.665174,8.021803,6.417487,DENV,4h,1603,3.2052043639481447
GSM2992711,9.534816,8.117659,3.6276946,DENV,4h,1239,3.093421685162235
GSM2992713,8.804911,7.2680287,5.770103,DENV,4h,911,2.959994838328416
GSM2992714,9.182348,8.130255,4.4949756,DENV,4h,4642,3.666798683666174
GSM2992715,7.9671526,9.7151785,6.292541,DENV,4h,368,2.56702636615906
GSM2992716,7.9824605,9.423188,6.2314787,DENV,4h,130,2.1172712956557644
GSM2992717,9.316114,8.740957,6.214817,DENV,4h,1913,3.281941933440825
GSM2992718,9.958454,8.803611,6.343839,DENV,4h,253,2.404833716619938
GSM2992719,8.271377,9.272624,6.1965423,DENV,4h,795,2.900913067737669
GSM2992720,8.819817,8.35853,5.843291,DENV,4h,5941,3.773932647467645
GSM2992721,7.800099,9.78758,6.161994,DENV,4h,2068,3.3157604906657347
GSM2992722,7.690601,9.530155,6.0342116,DENV,4h,926,2.967079734144497
GSM2992723,7.9602,9.095538,5.7270045,DENV,4h,711,2.8524799936368566
GSM2992724,9.035744,8.872833,6.329958,DENV,4h,693,2.841359470454855
GSM2992725,9.671495,8.666928,4.2539463,DENV,4h,970,2.9872192299080047
GSM2992726,10.969075,8.872564,3.0320365,DENV,4h,45,1.662757831681574
GSM2992727,8.611991,9.795251,5.7730665,DENV,4h,4776,3.679155241283354
GSM2992728,8.924082,9.711573,5.1096015,DENV,4h,2864,3.4571246263034086
GSM2992729,8.698092,7.8723583,6.0561137,DENV,4h,622,2.7944880466591697
GSM2992730,9.002422,8.563334,5.9071274,DENV,4h,3575,3.55339751012388
GSM2992731,7.963206,9.423721,5.6020455,DENV,4h,1964,3.2933625547114453
GSM2992732,8.663333,7.598708,6.210125,DENV,4h,626,2.7972675408307164
GSM2992733,8.703998,8.979618,5.9070015,DENV,4h,3579,3.5538830266438746
GSM2992734,8.986483,8.689942,3.203325,DENV,4h,127,2.1072099696478683
GSM2992735,12.416553,8.273946,3.184893,DENV,4h,8,0.9542425094393249
GSM2992736,9.816933,11.407035,4.4314337,DENV,4h,568,2.7551122663950713
GSM2992737,9.238873,7.4535284,4.975307,DENV,4h,706,2.8494194137968996
GSM2992739,8.268675,9.666698,6.04029,DENV,4h,715,2.8549130223078554
GSM2992740,9.098827,6.8012047,5.018733,DENV,4h,5230,3.718584720027436
GSM2992741,9.468469,7.8066897,3.9576726,DENV,4h,908,2.9585638832219674
GSM2992742,8.495048,8.305482,5.9740987,DENV,4h,160,2.2068258760318495
GSM2992743,8.359723,10.435994,6.04548,DENV,4h,378,2.578639209968072
GSM2992744,8.660374,8.786002,6.0005302,DENV,4h,206,2.315970345456918
GSM2992745,7.698102,9.4454565,5.9979677,DENV,4h,533,2.727541257028556
GSM2992747,8.150018,10.246191,6.0037913,DENV,4h,3269,3.514547752660286
GSM2992748,9.195653,9.156042,4.655127,DENV,4h,3507,3.5450595846940027
GSM2992749,9.747021,8.978866,4.827838,DENV,4h,671,2.8273692730538253
GSM2992750,13.218743,5.97803,6.351127,DENV,4h,742,2.8709888137605755
GSM2992751,10.350396,8.761752,5.6762815,Control,12h,0,0.0
GSM2992752,11.356184,7.461669,4.040673,Control,12h,0,0.0
GSM2992753,10.565226,9.391894,5.6698265,Control,12h,0,0.0
GSM2992754,9.781658,8.36116,5.429648,Control,12h,0,0.0
GSM2992755,9.799414,6.9414315,6.235422,Control,12h,0,0.0
GSM2992756,10.4783125,11.007707,5.830709,Control,12h,0,0.0
GSM2992757,9.880302,8.413815,4.882856,Control,12h,0,0.0
GSM2992758,11.012193,10.345053,3.6041133,Control,12h,0,0.0
GSM2992759,14.507662,8.088495,6.7698874,Control,12h,0,0.0
GSM2992760,9.895587,7.1058426,6.0547976,Control,12h,0,0.0
GSM2992761,10.753107,8.533349,4.868434,Control,12h,0,0.0
GSM2992762,11.226787,10.72212,3.852067,Control,12h,0,0.0
GSM2992763,10.321574,8.112313,5.6838803,Control,12h,0,0.0
GSM2992764,10.693789,8.406415,4.285217,Control,12h,0,0.0
GSM2992765,11.052762,10.055275,5.075687,Control,12h,0,0.0
GSM2992766,9.816986,7.8840985,7.3559546,Control,12h,0,0.0
GSM2992767,11.523178,9.602857,3.4683006,Control,12h,0,0.0
GSM2992768,10.70864,10.416778,4.0678954,Control,12h,0,0.0
GSM2992769,9.850369,8.682018,5.050871,Control,12h,0,0.0
GSM2992770,11.1091795,10.470396,6.235911,Control,12h,0,0.0
GSM2992771,9.972613,7.765659,7.5152755,Control,12h,0,0.0
GSM2992772,9.421064,6.67037,5.2975726,Control,12h,0,0.0
GSM2992773,10.147177,6.9944024,4.8552165,Control,12h,0,0.0
GSM2992774,10.871466,7.068935,3.4930239,Control,12h,0,0.0
GSM2992775,10.845435,7.339633,3.6088874,Control,12h,0,0.0
GSM2992776,10.393069,8.417874,5.740112,Control,12h,0,0.0
GSM2992777,10.143097,11.58413,4.2641635,Control,12h,0,0.0
GSM2992778,9.761151,10.166866,5.4317117,Control,12h,0,0.0
GSM2992779,9.372843,6.814684,4.6501303,Control,12h,0,0.0
GSM2992780,10.264007,7.2299075,4.225484,Control,12h,0,0.0
GSM2992781,10.587149,7.4607587,3.8172717,Control,12h,0,0.0
GSM2992782,9.757988,7.4222426,4.690208,Control,12h,0,0.0
GSM2992783,9.93619,8.652646,4.9234977,Control,12h,0,0.0
GSM2992784,11.154915,10.332128,6.0965624,Control,12h,0,0.0
GSM2992785,9.970242,7.4648747,6.8973455,Control,12h,0,0.0
GSM2992786,10.038834,11.320137,4.026335,Control,12h,0,0.0
GSM2992787,10.623194,10.783122,4.879553,Control,12h,0,0.0
GSM2992788,11.11979,10.873378,4.7118106,Control,12h,0,0.0
GSM2992789,10.802091,10.175202,5.3912125,Control,12h,0,0.0
GSM2992790,10.693578,6.915776,3.8299024,Control,12h,0,0.0
GSM2992791,11.07058,8.9432535,5.265379,Control,12h,0,0.0
GSM2992792,9.747269,10.140347,6.2375607,Control,12h,0,0.0
GSM2992793,10.537323,7.492982,3.4129944,Control,12h,0,0.0
GSM2992794,10.612423,10.743784,3.8327196,Control,12h,0,0.0
GSM2992795,10.741147,7.5378904,3.2632844,Control,12h,0,0.0
GSM2992796,10.269379,6.4618397,3.146598,Control,12h,0,0.0
GSM2992797,9.638027,10.423629,6.1038203,Control,12h,0,0.0
GSM2992798,11.010095,8.943973,4.1998835,Control,12h,0,0.0
GSM2992799,11.732691,9.853987,3.5144994,Control,12h,0,0.0
GSM2992800,11.057585,10.520805,3.7277117,Control,12h,1,0.3010299956639812
GSM2992801,10.661758,7.9142785,4.402742,Control,12h,0,0.0
GSM2992802,11.098599,10.370875,5.9151998,Control,12h,0,0.0
GSM2992803,10.221005,9.354197,4.288921,Control,12h,0,0.0
GSM2992804,10.767482,10.212295,4.326173,Control,12h,0,0.0
GSM2992805,10.531301,10.836528,3.9746587,Control,12h,0,0.0
GSM2992806,10.155971,7.6235023,6.7099147,Control,12h,0,0.0
