symbol,log2FoldChange,pvalue,mean_zikv,mean_mock,padj
RP5-892F13.2,0.43810378376434056,0.007351201474668061,0.5737499023322347,0.1356461185678941,0.04243144995626581
MKS1,-0.30880855394924345,0.007351512457071725,0.7616341535610737,1.0704427075103171,0.04243144995626581
TRIM23,0.4710048730813243,0.007353548292759722,2.1822608136731954,1.711255940591871,0.04243144995626581
LTA,0.5349492614567499,0.007355058671183378,0.5480714437794394,0.01312218232268946,0.04243144995626581
SAP30BP,0.36874254794649364,0.007358328170505224,3.2444065229886276,2.875663975042134,0.04243144995626581
SNRPA,-0.5076539351961702,0.00735876236847444,2.4901652908295557,2.997819226025726,0.04243144995626581
EFCAB14,-0.47472626929772144,0.007362197743117446,3.718792859645979,4.1935191289437,0.04243406818289487
XPR1,-0.6167057139912564,0.007364316381960243,1.7696612205062325,2.386366934497489,0.04243406818289487
LINC01137,0.8937965408263933,0.007370096075255446,2.3063085717917273,1.412512030965334,0.04243541843360995
OR7E100P,0.3179992968835246,0.007371337056241659,0.40936843028188485,0.09136913339836028,0.04243541843360995
DTWD2,-0.5875184537206883,0.007372200870835068,1.1595951046696742,1.7471135583903625,0.04243541843360995
RP11-108M9.4,-0.966428240569225,0.007378175508079788,0.5887700888500536,1.5551983294192786,0.042449232052543605
RP1-191J18.66,0.388948478223895,0.00738213145612151,0.4566343225714685,0.06768584434757355,0.042449232052543605
RP11-22N19.2,0.7829082017140755,0.007382253323722203,1.4828341459734025,0.699925944259327,0.042449232052543605
TP53BP2,0.3807130050286358,0.007390859845570794,3.80461759426161,3.4239045892329742,0.042469332759487506
TAS2R18,-0.5034887860552644,0.007391376451341282,1.2411103478969259,1.7445991339521902,0.042469332759487506
ISOC1,0.533879894434369,0.007393405264361235,2.8357449903027883,2.3018650958684193,0.042469332759487506
RP11-18I14.11,0.33208717380950165,0.007403009361712892,0.5016157078173836,0.16952853400788198,0.0425042201846522
CCDC189,-0.3040899685206564,0.00740458712308796,0.18943909019210636,0.49352905871276276,0.0425042201846522
UBE2E2,0.45566722650209934,0.007412215871677533,3.024775169392641,2.5691079428905415,0.042533339420891665
POPDC2,0.810899736061633,0.00742013811392809,1.1766993011311917,0.36579956506955874,0.042555186443358234
ABCA1,-0.4558791597736169,0.007422746305650993,3.986660020787056,4.442539180560673,0.042555186443358234
RBBP4P4,-0.24915638135997037,0.007423694864795924,0.3573060839201346,0.606462465280105,0.042555186443358234
KRTCAP3,0.6554409482605563,0.007430724424943886,0.9932580380312116,0.3378170897706553,0.0425808144474832
KIF21B,-0.3068252354563338,0.0074354679314456,0.9563952220767685,1.2632204575331023,0.04259318656772861
GBP1,3.0823207888060575,0.007441577841386084,5.3060164759402735,2.223695687134216,0.04259318656772861
FAR1,-0.6628365508301806,0.007444666577541208,3.2571895711525607,3.9200261219827413,0.04259318656772861
NUP35,-0.4394170107887988,0.0074447959198374195,0.8717340051861454,1.3111510159749442,0.04259318656772861
EZH2P1,0.8741646777412669,0.007445681132475363,1.1791489153247983,0.3049842375835313,0.04259318656772861
CTD-2376I4.1,-0.6513451581108993,0.00745146881649287,0.48203635744090834,1.1333815155518077,0.0426116469330783
ALAD,-0.5955170986078027,0.007458083809322103,1.6033911775827996,2.1989082761906023,0.04263482400238033
CRIP1,-0.791715142028916,0.007464381516059677,0.6810092225745924,1.4727243646035084,0.04264942846916973
TMEM140,0.5146579983884609,0.007466443265075522,4.2777006893033,3.763042690914839,0.04264942846916973
RN7SL288P,-0.4996710200066372,0.007468327297587921,0.9242534479932487,1.423924467999886,0.04264942846916973
COMMD2,-0.41565652773018513,0.007471295576362009,1.8935826353407585,2.3092391630709437,0.04265174260248377
PCMTD1,0.33206051655556923,0.007476728971237126,4.022200639861966,3.6901401233063966,0.04266463870970735
GABARAP,-0.5244586472102641,0.007479970225944505,5.5551306589526375,6.079589306162902,0.04266463870970735
RP11-512F24.1,-0.3258661024124899,0.0074812460642344845,0.3415862962950085,0.6674523987074984,0.04266463870970735
AMN1,-0.2917178434376859,0.007487915831926154,0.38689821370864874,0.6786160571463347,0.042670775070316275
HERPUD1,0.716322284019955,0.0074881158664547014,5.043432828297907,4.327110544277952,0.042670775070316275
SEC62,-0.5661848671183476,0.00749001466140219,2.494401602447013,3.0605864695653606,0.042670775070316275
PPP1R11,-0.5162160294994691,0.007492921262657407,3.416270379541588,3.932486409041057,0.04267272509646883
LINC02175,0.2542269887513894,0.007498777700171224,0.5821482388842447,0.32792125013285534,0.042691467570492414
MAML3,-0.6026638837687921,0.007512643967175898,0.4186822843610261,1.0213461681298182,0.042755782577898124
RP11-396F22.1,1.2606800903302864,0.007516357265403125,1.5201256695824608,0.2594455792521743,0.0427622910268627
DAP3P1,1.0869981912734241,0.007519527197664966,1.1810903625580913,0.09409217128466707,0.042765704749262716
U2AF1L4,-0.43755176994115463,0.007529097487426374,1.3138371819502102,1.7513889518913648,0.042796678917476134
HRH1,0.5925327608047534,0.007530116932297945,1.2396863372831586,0.6471535764784052,0.042796678917476134
EIF3J,0.3684036981656069,0.007536115297681505,3.1752912502333195,2.8068875520677126,0.042816147036093516
KCTD5,0.5937523687950037,0.0075397573165099565,3.6275529282707226,3.033800559475719,0.04282221894335911
ZNF644,0.44512492769386913,0.007558702183927362,3.505253887799076,3.060128960105207,0.042884198728792185
SUDS3,-0.5159113090598302,0.007559081402439024,2.0640019615685583,2.5799132706283885,0.042884198728792185
CSTF1,-0.43781554204529605,0.007562353320663651,1.627147863684301,2.064963405729597,0.042884198728792185
AOC2,1.583630163898866,0.007562379298477629,1.9681687937554297,0.38453862985656384,0.042884198728792185
ODF2L,-0.3780597385213913,0.007565324390393009,0.3938787571669232,0.7719384956883145,0.042884198728792185
PATZ1,-0.30291701988158803,0.007568546781007837,1.1321861851135988,1.4351032049951868,0.042884198728792185
RP11-467D6.1,0.2830209331648445,0.007568709312328745,0.4969943760390855,0.21397344287424097,0.042884198728792185
RP11-527J8.1,0.9921565921117734,0.007583904912777967,1.7567880301388759,0.7646314380271024,0.042955671086976906
CASP7,0.5638735621143418,0.0076077069769698216,3.14549586354676,2.581622301432418,0.0430752722295884
RP11-10L7.1,0.45849038552635707,0.007610197725797121,0.45849038552635707,0.0,0.0430752722295884
ZNF552,-0.5711179195831924,0.007615461818913896,0.8761617302036608,1.4472796497868532,0.0430904114683938
TYK2,0.35171624596579365,0.0076228928425385945,3.9778436865129008,3.626127440547107,0.043117797346255864
CITED4,0.7608858516392722,0.007635778844641791,1.137214959192007,0.3763291075527349,0.043176009430405726
SPIN1,-0.29448027379551434,0.007638391603149991,2.8353630574025153,3.1298433311980296,0.04317611231929993
PHF14,-0.494945281692474,0.007643314840832381,1.5897570459324053,2.0847023276248793,0.04317916921671168
PNPT1P1,0.49905771030714463,0.0076441218984696,1.3252267467119407,0.8261690364047961,0.04317916921671168
RPS3AP38,0.480475322641132,0.007688522848506489,2.012742423374804,1.532267100733672,0.04341523879266932
RPEP3,-0.4741510309889687,0.00769462670236405,0.17973496324378288,0.6538859942327516,0.043432119533433226
NAT1,0.37514692628195134,0.007696732197830334,1.7003764622318922,1.3252295359499409,0.043432119533433226
RP11-690I21.2,-0.17994652625467394,0.007704259478992703,0.25506327880347657,0.4350098050581505,0.04345932797644038
IMPA2,-0.8057322186556681,0.0077067770481627045,0.9243048703187018,1.73003708897437,0.04345932797644038
ADAM20,0.4973653726104269,0.007710753053164775,0.7788306451552182,0.28146527254479126,0.043465777685150885
RP11-749I16.3,0.4771150262570242,0.007713144733144076,0.5709789249804043,0.09386389872338005,0.043465777685150885
FAHD1,-0.623273768702538,0.007719617544352392,1.8073904079513088,2.430664176653847,0.043487527269995996
PTPN2,0.5292852421816518,0.00772801539346586,3.5134436919805934,2.9841584497989415,0.04352010293152805
RP11-227G15.10,1.0128120833905951,0.00773208336887957,1.5674007224046451,0.5545886390140501,0.043528281238675554
DNAJC9,0.47706106848140317,0.007736221430684527,2.047663934844184,1.5706028663627807,0.04353132920743224
TUT1,0.4107554133896887,0.007737856606909715,1.8436030532263286,1.4328476398366399,0.04353132920743224
NCK2,0.7398372460661595,0.0077537264202674734,2.765440437388333,2.0256031913221735,0.04360586730641129
PDGFRA,0.42945224323740006,0.007766172429337012,0.5423581235121457,0.11290588027474568,0.04364669881550411
RP11-807G9.2,0.39884561856585865,0.007766232509627287,1.9704333004651713,1.5715876818993126,0.04364669881550411
RP11-36B15.1,0.4222445741742222,0.007773962944741154,0.890639015413913,0.4683944412396908,0.04367539411324698
ADAL,-0.29505373248576405,0.007781490894562799,0.5075912985219406,0.8026450310077047,0.043702932830381215
BCL2,1.1048110866038172,0.00779259456231807,2.6364198165289134,1.5316087299250962,0.04374996057422916
ZNF638,-0.19785136821077387,0.007795122474766509,3.5845753285480564,3.7824266967588303,0.04374996057422916
PLIN2,-1.0776429259547946,0.007797849830865746,4.870729679249539,5.948372605204334,0.043750512149506704
AC002456.2,1.0644765233372224,0.00782454703822521,1.3386878545037226,0.2742113311665003,0.043885502953524
S100A4,-1.2862516953022922,0.007839282131965664,6.224858799411872,7.511110494714164,0.04395333354381422
CTC-487M23.6,0.42775980583917483,0.007855552656322682,0.5362955681997146,0.10853576236053974,0.04401573544818222
LPCAT4,-0.5313225037446438,0.007855701837696124,1.237781652880463,1.769104156625107,0.04401573544818222
MYOF,0.6428788851923275,0.00788791509935006,4.040086798057962,3.397207912865634,0.04418135145347841
AMMECR1L,0.5535207825642185,0.00789804785271262,2.603077078190272,2.0495562956260533,0.04421593385067328
RNF149,0.52333548691192,0.007900350276621544,4.762097702464574,4.238762215552654,0.04421593385067328
SYT17,-0.5492556781259961,0.007902060409344531,1.5361193308369383,2.0853750089629344,0.04421593385067328
PTPRJ,0.3990612357627725,0.007914124094450676,5.289207739188603,4.8901465034258305,0.04425483439872696
GINS3,-0.48333117913669116,0.007914331300439363,0.16855610698047024,0.6518872861171614,0.04425483439872696
RP11-363E7.4,0.6406948285475367,0.007946616039834797,1.0936039647818656,0.4529091362343289,0.04442043584779673
RP11-15H20.8,-0.3863589606774367,0.007951593854936084,0.5213208340433605,0.9076797947207972,0.044433138631806805
CLASRP,0.3723523831574185,0.007954228711264496,2.9780748950507503,2.605722511893332,0.044433138631806805
PXK,-0.543214060004515,0.007963924926932084,2.4817720207797436,3.0249860807842586,0.04447237406344859
KLLN,0.5942673728105456,0.007970513496895771,0.644408140765322,0.050140767954776386,0.044491910799296694
ARPC5L,0.46686512186174545,0.007972770747160792,2.7703475480810504,2.303482426219305,0.044491910799296694
6-Sep,-0.8703697803783697,0.00798380719008276,1.5636361461998818,2.4340059265782514,0.044528770247418956
NCOA3,0.3042863830564504,0.007984727505456294,4.177830343937013,3.873543960880563,0.044528770247418956
MSANTD4,0.37576580741304433,0.007994075099542034,2.44103207614424,2.065266268731196,0.04454088828224146
NDUFB4P11,0.9331670237754156,0.007995641638856642,1.1357384996643218,0.2025714758889062,0.04454088828224146
UBE2G2,-0.6232711871400411,0.007997454056269353,2.6851073713703935,3.3083785585104346,0.04454088828224146
TRA2A,0.24375322579610614,0.008000067843295018,3.2616958216324043,3.017942595836298,0.04454088828224146
GLRX,-1.1410656719538022,0.008000283340882142,3.2986784902700634,4.439744162223866,0.04454088828224146
MAIP1,0.5093768321193086,0.008014652072898601,2.4087577580109008,1.8993809258915921,0.04460596158699185
LINC00880,1.3084937807485777,0.008028017493103286,1.3084937807485777,0.0,0.04466216592367803
HNMT,-0.8361709526247796,0.00803011840896849,2.5559851994282843,3.392156152053064,0.04466216592367803
FRY,-0.25833951552513457,0.008040513253951753,0.3807646994380095,0.6391042149631441,0.044705038776816274
TCERG1,-0.3750890966745848,0.008043664996072916,2.3790114628892924,2.7541005595638772,0.04470762498318283
P4HB,0.44563892073006706,0.008048981978649812,7.058599877601608,6.612960956871541,0.044722240102407856
PM20D2,0.5150288980776938,0.008052733554375276,1.257036837597031,0.7420079395193373,0.04472815056019992
ZFP69,-0.26362640287853434,0.008062864547770983,0.6409442196490113,0.9045706225275456,0.04476947912561125
RP5-1085F17.3,-0.41967050646068316,0.008072054173245451,1.2606086800107357,1.6802791864714188,0.044805554868905126
ST20-MTHFS,0.5101070234527425,0.008081047017793965,2.9313759145456713,2.4212688910929288,0.04483065891439688
FERMT2,0.7294144298537256,0.008081964830430301,0.9500715226214822,0.2206570927677566,0.04483065891439688
VPS39,-0.22657652175333753,0.008090500944756452,3.1618833809448925,3.38845990269823,0.044855014321883296
RP11-230F18.5,-0.30268090056147,0.008091746469220219,0.4768570557921098,0.7795379563535798,0.044855014321883296
REV3L-IT1,0.7371236814142532,0.008097367062473635,1.0134709289903339,0.2763472475760806,0.044871223871669585
TRIM14,-0.8363958161926124,0.00811697095101013,1.8583658874161568,2.694761703608769,0.04496488468567229
LA16c-431H6.6,0.7916314690919082,0.008131551172503615,2.611553742267433,1.819922273175525,0.04501965405470623
ELMOD2,-0.5405950314364059,0.00813321809575653,1.6436387061880329,2.1842337376244387,0.04501965405470623
OSBP,0.3317607403216054,0.008134973844270274,3.3187935377353335,2.987032797413728,0.04501965405470623
OR9A1P,0.7487579237434862,0.008143469929175,0.7733152582083977,0.024557334464911634,0.045051689857513684
OGFRL1,0.8703589145216313,0.008148483789720525,5.048594301968319,4.178235387446688,0.04505448238398045
AC005614.5,-0.6278109154608305,0.008149389578497757,1.1004149133343102,1.7282258287951406,0.04505448238398045
RP11-77P6.2,0.6033467706863458,0.008177960029110913,0.8001775941583507,0.19683082347200487,0.0451857140586334
ZNF783,-0.5463947996245848,0.00817855722279934,1.0547999504798065,1.6011947501043913,0.0451857140586334
PTPRC,-0.5121642243013014,0.00818461678910927,5.412471701162987,5.924635925464289,0.04520313728323065
CBX3P2,0.6763346965202939,0.00818714354736237,0.7323501700563232,0.05601547353602933,0.04520313728323065
PNLDC1,0.41096703575671534,0.008199323963096227,0.48397766759779215,0.07301063184107684,0.04525537315750724
CNPY4,-0.7473951991051799,0.008203758126284218,0.924219751203351,1.671614950308531,0.045264833879143124
CCDC28B,0.5495020740548788,0.008220775028711722,1.735329675743569,1.1858276016886902,0.04534369149910234
MTX3,-0.2755201670372963,0.008229520536936196,0.9067110251167273,1.1822311921540236,0.04537688908388179
IFT81,-0.22809550489869723,0.008233372149399381,0.3851350633564278,0.613230568255125,0.04538308908186654
HIST1H1B,-2.1315569097985554,0.008236317080258225,0.5718220960864054,2.703379005884961,0.0453842889180719
FOSL1,1.1590528618175044,0.008251996971100791,1.5805308059987975,0.4214779441812929,0.04545072095549669
CD302,-0.9821011957004635,0.008254995096105923,2.221445339544439,3.2035465352449024,0.04545072095549669
NUCKS1P1,0.1641854720638951,0.008258390329589952,0.8216758434423296,0.6574903713784345,0.04545072095549669
RP11-140H17.2,0.6031486474242396,0.008259298129284416,2.4767723835527815,1.873623736128542,0.04545072095549669
UQCRC2,-0.5106387485271835,0.008266440044305651,4.4980679296649715,5.008706678192155,0.0454749847197654
RP11-727F15.13,0.5545423600128576,0.008285821742059007,1.000767023402481,0.44622466338962335,0.04556654316245999
ETAA1,-0.5560609488655772,0.008300259441225113,0.9305148182456324,1.4865757671112096,0.04563086136816224
PAX8,-0.4613551208214574,0.00830706566652207,0.39767974067587414,0.8590348614973315,0.045653196749205344
ERRFI1,1.3640660711764114,0.008319436303836586,2.1838267974062164,0.819760726229805,0.04570608766330294
PRPF3,0.5262162102715187,0.00832742314310587,3.7580379272423676,3.231821716970849,0.04573486749981016
KAT6A,0.48727544932767897,0.008332843091193642,3.184587566371015,2.697312117043336,0.04574953542743431
RP1-292L20.3,0.5926596584920589,0.008336084169780501,0.6132584571567241,0.02059879866466513,0.045752235049247136
ALG10,-0.5763644324771265,0.00834561663989336,0.5350039615683454,1.111368394045472,0.0457879174056492
UFC1,-0.533508347777786,0.00834808854087733,3.6708464351349925,4.2043547829127785,0.0457879174056492
BAG3,0.9018909702700721,0.008355573208910172,2.9559750613515385,2.0540840910814664,0.04581386944628474
PTAFR,-1.2762122857732559,0.00837211975594438,4.013185199698421,5.289397485471677,0.04588947459112992
DDX39A,0.6600202207004449,0.008385129953770155,4.166564248182381,3.5065440274819357,0.04592430328827589
TMEM72-AS1,0.5873254237662975,0.008385908590002855,0.7944559237631017,0.20713049999680416,0.04592430328827589
AC110769.3,0.9422072530784621,0.008386753061298624,1.713718578447213,0.771511325368751,0.04592430328827589
NFKBIB,0.915092206551839,0.008400161197872156,2.802186642130396,1.8870944355785568,0.045978667323863305
SBNO2,1.0511037691125016,0.008402207038751776,4.0079603163857245,2.956856547273223,0.045978667323863305
PLGRKT,0.46453165896518245,0.008407540049218237,4.034100260040814,3.569568601075632,0.045992726482261895
SFMBT2,0.6186212148253543,0.008418794690400026,2.168957231953592,1.5503360171282379,0.04602490624904266
AOC3,0.891373086182089,0.008418954066587696,0.917371984031163,0.025998897849074082,0.04602490624904266
AC009506.2,-0.28529657415316234,0.008427975287352677,1.5761319399539035,1.861428514107066,0.046059092530980596
HS1BP3,-0.4817248071073017,0.008430813382947423,2.8817086800075864,3.363433487114888,0.04605947652843994
TMEM120B,-0.38921770559025837,0.008434205563667155,0.6907014622827239,1.0799191678729823,0.04606288637511819
NFIL3,0.7123264209081972,0.008444654385216164,3.7345780691081307,3.0222516481999335,0.04610482074290754
ACCS,-0.8115665751538841,0.008457503910418595,1.4745647824840242,2.2861313576379083,0.046159830296253146
MOAP1,-0.5679338097128537,0.008462915810030983,2.5495613144041243,3.117495124116978,0.046174223604828056
EXO5,-0.32738387203397257,0.008475404377838919,0.9705209042506386,1.2979047762846112,0.046220469218711105
MEPCE,0.5675875627584341,0.008476946821435388,3.5267570601637828,2.9591694974053486,0.046220469218711105
CHPF2,-0.6481624638839136,0.008482263587016151,2.555839946660349,3.2040024105442626,0.0462343099742993
HMGB1P35,-0.6672460156073876,0.008497488131273599,0.345337070446266,1.0125830860536535,0.046281532307864706
TRIP4,0.2802231203273853,0.008497939338753114,2.7684477143592985,2.488224594031913,0.046281532307864706
TMEM218,-0.5056110106708134,0.008499270640756838,1.9289612384153407,2.434572249086154,0.046281532307864706
SARS,0.48050579478245936,0.008508201662370861,4.820895300190393,4.340389505407933,0.0463150094417774
SLC25A28,0.7752180490266696,0.008520799261386528,3.209590225872212,2.4343721768455424,0.046368417432548464
RBM26,-0.31339717341874085,0.00852823691002357,2.6929389548423743,3.006336128261115,0.0463865266727857
TNFAIP1,-0.3997441309517329,0.008529702038262378,1.9303418970919666,2.3300860280436995,0.0463865266727857
TRMT10A,-0.1633856524641577,0.008548965856547018,0.38996384467861833,0.553349497142776,0.046475196347439275
DFFB,-0.31453189105624024,0.008551592525440722,1.0009230878735538,1.315454978929794,0.046475196347439275
NUDT9P1,0.4711255150514825,0.008555472092379503,0.5458150012521761,0.07468948620069363,0.0464811005841617
CEP152,-0.34260756593748365,0.00856260916045323,1.0079998975680544,1.350607463505538,0.046504692897879306
PARP16,-0.4235101439682253,0.00857031012404992,0.7537166061898984,1.1772267501581237,0.04651093958471406
ITSN2,0.25946647624486685,0.008573629294490836,3.9389066647495925,3.6794401885047257,0.04651093958471406
STK4,0.29523397890093794,0.008573803300304255,2.1431747637280822,1.8479407848271443,0.04651093958471406
TMEM223,-0.7347784149926274,0.00857493916506837,0.8895448862004921,1.6243233011931195,0.04651093958471406
RPSAP26,0.3369443703071682,0.00859803227181766,0.7222396169454479,0.38529524663827974,0.0466210019665421
PCNPP5,0.37218232457168576,0.008607670745515703,1.7103760545287563,1.3381937299570705,0.046643216347389126
SIRPD,-0.806895677375009,0.008607996743778164,0.7000274846062503,1.5069231619812593,0.046643216347389126
TRIM27,-0.6411179073976339,0.008610537865463577,2.523221272488665,3.1643391798862988,0.046643216347389126
ZNF700,-0.43026796980370596,0.008613627907484545,2.1018705021393216,2.5321384719430275,0.046644771236072344
CYB561A3,-0.8005538354659336,0.008624871516506835,6.921150159785455,7.721703995251389,0.04669046418548804
SIRT1,0.47472151336568214,0.008628166417650745,2.972391759501981,2.4976702461362987,0.04669311133532555
TCEA1P2,0.29014041017328385,0.00863459566180273,3.8862938741900828,3.596153464016799,0.046712713396638246
L3MBTL3,-0.349761236812019,0.008644327297716307,0.9801898226788154,1.3299510594908344,0.04674432340151918
COA4,-0.8798592756929251,0.008646056572914852,2.2163621865678573,3.0962214622607824,0.04674432340151918
PIP4K2B,-0.49418977272430364,0.00866072006048675,2.6510419368189475,3.145231709543251,0.04676658535357641
CTD-2186M15.3,0.5206118684432356,0.00866232642642814,0.9749692152885139,0.4543573468452783,0.04676658535357641
MRI1,-0.8849060500820045,0.008664383474580026,1.0286794931371268,1.9135855432191313,0.04676658535357641
PLCD1,0.8738657273692261,0.008665269731716925,2.716187373032463,1.8423216456632368,0.04676658535357641
TNRC6C-AS1,-0.5149155538837396,0.008665771071328043,1.1764840265083805,1.69139958039212,0.04676658535357641
DUSP8,0.7098361592022745,0.00866720920213691,0.8502946797854436,0.1404585205831691,0.04676658535357641
SGSM2,-0.5394499341735806,0.008669846512576362,2.317061797770557,2.8565117319441375,0.04676658535357641
SUPV3L1,0.4533848182184683,0.008686127682713606,2.6612867506874562,2.207901932468988,0.04681316782652083
PPARA,0.35757375572589156,0.008686243047953547,2.8524441793202113,2.4948704235943198,0.04681316782652083
NCK1,-0.49589842716356536,0.008686921594152774,4.113673688041013,4.609572115204578,0.04681316782652083
RP11-334C17.5,-0.6165287734940454,0.008699143484305406,2.520249217181176,3.1367779906752213,0.0468638545556252
GBA,-0.6492129676552043,0.008702756997132546,4.058748334226932,4.707961301882136,0.04686718618054267
CTDSPL2,0.47977595376566073,0.00870539465681494,2.4185451177153423,1.9387691639496816,0.04686718618054267
ZFHX2-AS1,-0.41411298042518707,0.008723966396377177,1.4568842475389445,1.8709972279641316,0.04693883798527313
TTC4,0.2881138643663119,0.008724345044675789,2.4757069198282693,2.1875930554619574,0.04693883798527313
HGF,-0.5233539056895273,0.00874121822186784,0.12623208012887105,0.6495859858183984,0.04701441901425428
LINC01215,0.637597922125357,0.008754224724461407,1.5193386169162815,0.8817406947909244,0.0470691611113933
RHOB,1.1457343690891646,0.008764834064133344,3.0435439751938023,1.8978096061046377,0.04711098309471672
TMEM268,0.6243525723624952,0.008776502147501593,3.328249475550021,2.703896903187526,0.04714919314729884
SSTR2,1.7704689950145531,0.008779453618446275,2.341527498983811,0.5710585039692577,0.04714919314729884
FCHSD2,0.3560769945887361,0.008780442855806689,3.339436532411855,2.983359537823119,0.04714919314729884
SLFN12,-0.6317653812432982,0.008788579029861548,0.7417006250633087,1.3734660063066069,0.047177659237395496
AC006116.19,-0.38619520305940336,0.008796347790587408,0.7245515290731479,1.1107467321325513,0.047204135305761064
CARS,0.4244981215787327,0.00880119907299511,3.0946280272057214,2.6701299056269887,0.047214943189462164
BIVM,-0.6101591305025215,0.008808326250612997,0.8385034778044377,1.4486626083069591,0.047237949447776637
KIAA1586,0.2044718482009531,0.008813718476304458,1.718363026992203,1.51389117879125,0.04725163955031652
RP11-486I11.2,0.5656615379133592,0.008823334059892966,1.4818094783125546,0.9161479403991954,0.047275574773378945
MIA,1.0986416606498128,0.00882386486666156,1.2799195750510337,0.18127791440122085,0.047275574773378945
RP11-248J18.2,0.731274599630574,0.008846827103105397,1.4721376164275817,0.7408630167970077,0.04738334400475601
SLAMF6,-0.4691597924961599,0.008850564570386132,0.5701081108883559,1.0392679033845158,0.04738810972194196
TRABD2A,0.36733030597691135,0.0088571704353492,0.7505431672072562,0.38321286123034487,0.04739432744226618
RNASEL,-0.7753795780506125,0.008858898970797852,1.727340313662663,2.5027198917132756,0.04739432744226618
DPH5,-0.6187800743064065,0.008861322396978635,1.384365899240405,2.0031459735468116,0.04739432744226618
PDSS2,0.33685962966191174,0.008864335355233071,2.0657753154540934,1.7289156857921817,0.04739432744226618
RBM38,1.1005538781392956,0.00887025130218005,3.2803207627120137,2.179766884572718,0.04739432744226618
PSMD1,-0.492083658452537,0.008871139754099455,3.8456250395942098,4.337708698046747,0.04739432744226618
NSUN5P1,-0.37738419673210094,0.008871662158683923,0.3333480020295864,0.7107321987616874,0.04739432744226618
GMFG,-0.6620635574997298,0.008876018619533346,3.8422345584132067,4.5042981159129365,0.04740238313467728
TLR1,-0.6784247296564501,0.008879411556520469,3.196826555047308,3.875251284703758,0.04740528960925798
FXYD5,-0.6383461429342923,0.008887292564638459,4.720816788798102,5.359162931732394,0.04743214739196556
MTSS1L,0.5973485716059233,0.008896428404225661,0.9587155370606532,0.36136696545472985,0.04746568293514563
CTRL,0.3623958291910907,0.008902449905095453,1.2644227354878617,0.902026906296771,0.04748258617650431
RP11-472G21.2,0.6032469877824573,0.00891310005378821,1.3416713117390233,0.738424323956566,0.04752415828102839
AF129408.17,0.8990386328320272,0.008925101787071895,0.9494616864619451,0.050423053629917856,0.04756709928713103
CD9,-0.8132024742568076,0.008929508267053602,6.209066024099947,7.0222684983567545,0.04756709928713103
SHC1,-0.2895324276636275,0.008929728872844019,2.8105533408395216,3.100085768503149,0.04756709928713103
TG,0.5737771480295898,0.008944235588956496,0.5955188656074737,0.021741717577883922,0.04762912781946402
GPBP1L1,0.3095543385972661,0.008952653453083367,4.7206699381733035,4.411115599576037,0.04765870317106856
KAT14,-0.29838950532386077,0.008979169427098749,1.6790983474946608,1.9774878528185216,0.04778457257318525
GALC,-0.7623950142099032,0.00898486620486569,2.8810718872730563,3.6434669014829595,0.04779100812597545
CTD-3131K8.2,0.5581917350599529,0.008986122494211718,1.3153597623948492,0.7571680273348963,0.04779100812597545
DCAF5,0.38311139617311296,0.008995754863372622,3.293307218750332,2.910195822577219,0.04782695101641655
SEMA3B,0.671765019314775,0.009016501639730432,0.70101999183883,0.02925497252405503,0.047921943081045706
TRAF3IP2,0.6800534472910744,0.009028184046381633,1.9507132695271445,1.27065982223607,0.04795844722182438
TOGARAM1,0.45417146040454437,0.009029133774771695,2.473716100656689,2.0195446402521444,0.04795844722182438
TRMT10C,-0.5331293978458578,0.009036787492238428,1.9614073794456384,2.494536777291496,0.047983784511276224
CCDC59,0.31484259170157225,0.009042187891931716,2.1229428320038055,1.8081002403022333,0.04799714472396673
NLRP3,-1.5090808190518135,0.009057509413982421,0.2313092824276287,1.740390101479442,0.048049365523664504
HNRNPR,-0.6329879649224033,0.009057800591775467,3.5021078812156823,4.135095846138086,0.048049365523664504
AMMECR1,0.3048195394666309,0.0090619755993984,1.2214045805808276,0.9165850411141967,0.04805619373791867
FBXL4,-0.37685869400036065,0.00906771444954724,1.6139389601205791,1.9907976541209398,0.04805934487396879
SUPT5H,0.5028190194173101,0.009068345826829038,4.343321699982976,3.840502680565666,0.04805934487396879
RFK,0.33853970282171053,0.009078704651664654,2.7404800214054665,2.401940318583756,0.04807695520493551
RPS15AP18,0.3696576411780579,0.009079398319229827,0.6013794259915741,0.23172178481351624,0.04807695520493551
RCL1,0.6489839997416362,0.009080335929878752,1.9095535266558212,1.260569526914185,0.04807695520493551
GRHL1,0.9696768620377073,0.009084000279403762,1.2030820326476053,0.233405170609898,0.04808105873077544
CDIP1,0.476935662202008,0.009091327967972159,2.9694696953402975,2.4925340331382895,0.0480828342915761
RP11-715J22.2,0.5454786280644753,0.009091866020400057,0.9963319147582357,0.45085328669376035,0.0480828342915761
MAPKAPK3,-0.586726952681274,0.009093003997090919,4.219110942088866,4.80583789477014,0.0480828342915761
RP11-687F6.5,0.47571646367151366,0.00909663966154998,0.651064806883026,0.17534834321151238,0.04808677910033457
FAM127B,-0.624314930773173,0.009105570331169396,0.8343015427137621,1.4586164734869351,0.04811870304254999
CDC14A,0.6369057630968504,0.009113339038966207,1.9169952551850984,1.280089492088248,0.04812464723328694
PDHB,-0.6496974917989404,0.009113936283406152,3.180626747672308,3.8303242394712482,0.04812464723328694
